onset	duration	trial_type	value	sample	stimulus	target	blank_jitter_frames	accuracy	response_time	block
0.0	221.392	BAD_break	3	0	n/a	n/a	n/a	n/a	n/a	n/a
221.892	0.0	target	6	221892	a	1	19.0	1	0.4545513	1
222.375	0.5	BAD keypress	2	222375	n/a	n/a	n/a	n/a	n/a	n/a
222.625	0.0	keypress	4	222625	n/a	n/a	n/a	n/a	n/a	n/a
224.191	0.0	nontarget	5	224191	f	0	34.0	n/a	n/a	1
226.608	0.0	nontarget	5	226608	m	0	42.0	n/a	n/a	1
229.041	0.0	nontarget	5	229041	d	0	43.0	n/a	n/a	1
231.158	0.0	target	6	231158	f	1	24.0	1	0.4516595	1
231.558	0.5	BAD keypress	2	231558	n/a	n/a	n/a	n/a	n/a	n/a
231.808	0.0	keypress	4	231808	n/a	n/a	n/a	n/a	n/a	n/a
233.091	0.0	nontarget	5	233091	w	0	18.0	n/a	n/a	1
235.274	0.0	nontarget	5	235274	y	0	28.0	n/a	n/a	1
237.541	0.0	nontarget	5	237541	u	0	33.0	n/a	n/a	1
239.857	0.0	nontarget	5	239857	b	0	36.0	n/a	n/a	1
242.257	0.0	nontarget	5	242257	t	0	41.0	n/a	n/a	1
244.441	0.0	target	6	244441	g	1	28.0	1	0.3840261	1
244.807	0.5	BAD keypress	2	244807	n/a	n/a	n/a	n/a	n/a	n/a
245.057	0.0	keypress	4	245057	n/a	n/a	n/a	n/a	n/a	n/a
246.457	0.0	nontarget	5	246457	r	0	25.0	n/a	n/a	1
248.44	0.0	nontarget	5	248440	ä	0	16.0	n/a	n/a	1
250.44	0.0	target	6	250440	f	1	17.0	1	0.4478938	1
250.79	0.5	BAD keypress	2	250790	n/a	n/a	n/a	n/a	n/a	n/a
251.04	0.0	keypress	4	251040	n/a	n/a	n/a	n/a	n/a	n/a
252.607	0.0	nontarget	5	252607	n	0	34.0	n/a	n/a	1
254.657	0.0	nontarget	5	254657	z	0	20.0	n/a	n/a	1
256.623	0.0	target	6	256623	a	1	15.0	1	0.3764912	1
256.907	0.5	BAD keypress	2	256907	n/a	n/a	n/a	n/a	n/a	n/a
257.157	0.0	keypress	4	257157	n/a	n/a	n/a	n/a	n/a	n/a
258.707	0.0	nontarget	5	258707	h	0	33.0	n/a	n/a	1
260.973	0.0	nontarget	5	260973	ä	0	33.0	n/a	n/a	1
263.19	0.0	nontarget	5	263190	n	0	30.0	n/a	n/a	1
265.156	0.0	nontarget	5	265156	l	0	15.0	n/a	n/a	1
267.34	0.0	nontarget	5	267340	p	0	28.0	n/a	n/a	1
269.623	0.0	nontarget	5	269623	c	0	34.0	n/a	n/a	1
271.889	0.0	nontarget	5	271889	w	0	33.0	n/a	n/a	1
274.273	0.0	nontarget	5	274273	s	0	40.0	n/a	n/a	1
276.439	0.0	nontarget	5	276439	z	0	27.0	n/a	n/a	1
278.672	0.0	nontarget	5	278672	d	0	31.0	n/a	n/a	1
280.906	0.0	nontarget	5	280906	g	0	31.0	n/a	n/a	1
283.106	0.0	nontarget	5	283106	y	0	29.0	n/a	n/a	1
285.455	0.0	nontarget	5	285455	z	0	38.0	n/a	n/a	1
287.905	0.0	nontarget	5	287905	t	0	44.0	n/a	n/a	1
290.105	0.0	nontarget	5	290105	a	0	29.0	n/a	n/a	1
292.638	0.0	target	6	292638	j	1	49.0	1	0.4230171	1
292.939	0.5	BAD keypress	2	292939	n/a	n/a	n/a	n/a	n/a	n/a
293.189	0.0	keypress	4	293189	n/a	n/a	n/a	n/a	n/a	n/a
294.955	0.0	nontarget	5	294955	o	0	47.0	n/a	n/a	1
297.488	0.0	nontarget	5	297488	d	0	49.0	n/a	n/a	1
299.971	0.0	target	6	299971	o	1	46.0	1	0.3694328	1
300.222	0.5	BAD keypress	2	300222	n/a	n/a	n/a	n/a	n/a	n/a
300.472	0.0	keypress	4	300472	n/a	n/a	n/a	n/a	n/a	n/a
301.705	0.0	nontarget	5	301705	v	0	14.0	n/a	n/a	1
304.121	0.0	nontarget	5	304121	ö	0	42.0	n/a	n/a	1
306.171	0.0	nontarget	5	306171	u	0	20.0	n/a	n/a	1
308.288	0.0	nontarget	5	308288	ü	0	24.0	n/a	n/a	1
310.738	0.0	nontarget	5	310738	f	0	44.0	n/a	n/a	1
313.171	0.0	nontarget	5	313171	j	0	43.0	n/a	n/a	1
315.171	0.0	nontarget	5	315171	ß	0	17.0	n/a	n/a	1
317.237	0.0	nontarget	5	317237	ä	0	21.0	n/a	n/a	1
319.221	0.0	nontarget	5	319221	c	0	16.0	n/a	n/a	1
321.22	0.0	target	6	321220	u	1	17.0	1	0.351089	1
321.471	0.5	BAD keypress	2	321471	n/a	n/a	n/a	n/a	n/a	n/a
321.721	0.0	keypress	4	321721	n/a	n/a	n/a	n/a	n/a	n/a
323.087	0.0	target	6	323087	z	1	22.0	1	0.3563161	1
323.354	0.5	BAD keypress	2	323354	n/a	n/a	n/a	n/a	n/a	n/a
323.604	0.0	keypress	4	323604	n/a	n/a	n/a	n/a	n/a	n/a
325.07	0.0	target	6	325070	s	1	29.0	1	0.3888955	1
325.337	0.5	BAD keypress	2	325337	n/a	n/a	n/a	n/a	n/a	n/a
325.587	0.0	keypress	4	325587	n/a	n/a	n/a	n/a	n/a	n/a
326.92	0.0	nontarget	5	326920	j	0	21.0	n/a	n/a	1
329.053	0.0	nontarget	5	329053	i	0	25.0	n/a	n/a	1
331.22	0.0	nontarget	5	331220	d	0	27.0	n/a	n/a	1
333.687	0.0	nontarget	5	333687	l	0	45.0	n/a	n/a	1
336.22	0.0	nontarget	5	336220	c	0	49.0	n/a	n/a	1
338.42	0.0	nontarget	5	338420	ö	0	29.0	n/a	n/a	1
340.853	0.0	nontarget	5	340853	y	0	43.0	n/a	n/a	1
343.253	0.0	nontarget	5	343253	f	0	41.0	n/a	n/a	1
345.719	0.0	nontarget	5	345719	b	0	45.0	n/a	n/a	1
348.119	0.0	nontarget	5	348119	x	0	41.0	n/a	n/a	1
350.486	0.0	nontarget	5	350486	i	0	39.0	n/a	n/a	1
352.886	0.0	nontarget	5	352886	j	0	41.0	n/a	n/a	1
355.436	0.0	nontarget	5	355436	h	0	50.0	n/a	n/a	1
357.602	0.0	nontarget	5	357602	x	0	27.0	n/a	n/a	1
359.869	0.0	nontarget	5	359869	w	0	33.0	n/a	n/a	1
362.335	0.0	nontarget	5	362335	m	0	45.0	n/a	n/a	1
364.802	0.0	nontarget	5	364802	c	0	45.0	n/a	n/a	1
366.952	0.0	nontarget	5	366952	o	0	26.0	n/a	n/a	1
368.052	15.231999999999973	BAD_break	3	368052	n/a	n/a	n/a	n/a	n/a	n/a
383.784	0.0	nontarget	5	383784	b	0	40.0	n/a	n/a	2
386.201	0.0	nontarget	5	386201	a	0	42.0	n/a	n/a	2
388.434	0.0	target	6	388434	q	1	31.0	1	0.3488321	2
388.684	0.5	BAD keypress	2	388684	n/a	n/a	n/a	n/a	n/a	n/a
388.934	0.0	keypress	4	388934	n/a	n/a	n/a	n/a	n/a	n/a
390.601	0.0	nontarget	5	390601	ß	0	41.0	n/a	n/a	2
392.751	0.0	target	6	392751	u	1	26.0	1	0.3681051	2
393.034	0.5	BAD keypress	2	393034	n/a	n/a	n/a	n/a	n/a	n/a
393.284	0.0	keypress	4	393284	n/a	n/a	n/a	n/a	n/a	n/a
394.501	0.0	nontarget	5	394501	q	0	14.0	n/a	n/a	2
396.767	0.0	nontarget	5	396767	m	0	33.0	n/a	n/a	2
399.05	0.0	target	6	399050	g	1	34.0	1	0.3879137	2
399.334	0.5	BAD keypress	2	399334	n/a	n/a	n/a	n/a	n/a	n/a
399.584	0.0	keypress	4	399584	n/a	n/a	n/a	n/a	n/a	n/a
400.85	0.0	nontarget	5	400850	f	0	17.0	n/a	n/a	2
403.35	0.0	nontarget	5	403350	t	0	47.0	n/a	n/a	2
405.767	0.0	nontarget	5	405767	ü	0	42.0	n/a	n/a	2
407.933	0.0	nontarget	5	407933	p	0	27.0	n/a	n/a	2
409.917	0.0	target	6	409917	u	1	16.0	1	0.4491111	2
410.233	0.5	BAD keypress	2	410233	n/a	n/a	n/a	n/a	n/a	n/a
410.483	0.0	keypress	4	410483	n/a	n/a	n/a	n/a	n/a	n/a
412.083	0.0	nontarget	5	412083	z	0	37.0	n/a	n/a	2
414.333	0.0	nontarget	5	414333	ö	0	32.0	n/a	n/a	2
416.316	0.0	nontarget	5	416316	q	0	16.0	n/a	n/a	2
418.383	0.0	nontarget	5	418383	ü	0	21.0	n/a	n/a	2
420.883	0.0	nontarget	5	420883	t	0	47.0	n/a	n/a	2
423.049	0.0	nontarget	5	423049	p	0	27.0	n/a	n/a	2
425.449	0.0	nontarget	5	425449	a	0	41.0	n/a	n/a	2
427.732	0.0	nontarget	5	427732	w	0	34.0	n/a	n/a	2
429.932	0.0	nontarget	5	429932	c	0	29.0	n/a	n/a	2
432.516	0.0	nontarget	5	432516	h	0	49.0	n/a	n/a	2
434.749	0.0	nontarget	5	434749	ß	0	31.0	n/a	n/a	2
436.899	0.0	nontarget	5	436899	f	0	26.0	n/a	n/a	2
438.899	0.0	nontarget	5	438899	v	0	17.0	n/a	n/a	2
441.432	0.0	nontarget	5	441432	y	0	49.0	n/a	n/a	2
443.665	0.0	nontarget	5	443665	q	0	31.0	n/a	n/a	2
445.865	0.0	nontarget	5	445865	l	0	29.0	n/a	n/a	2
448.082	0.0	nontarget	5	448082	h	0	30.0	n/a	n/a	2
450.531	0.0	target	6	450531	t	1	44.0	1	0.3914663	2
450.798	0.5	BAD keypress	2	450798	n/a	n/a	n/a	n/a	n/a	n/a
451.048	0.0	keypress	4	451048	n/a	n/a	n/a	n/a	n/a	n/a
452.448	0.0	target	6	452448	y	1	25.0	1	0.3627116	2
452.665	0.5	BAD keypress	2	452665	n/a	n/a	n/a	n/a	n/a	n/a
452.915	0.0	keypress	4	452915	n/a	n/a	n/a	n/a	n/a	n/a
454.365	0.0	target	6	454365	v	1	27.0	1	0.3500661	2
454.598	0.5	BAD keypress	2	454598	n/a	n/a	n/a	n/a	n/a	n/a
454.848	0.0	keypress	4	454848	n/a	n/a	n/a	n/a	n/a	n/a
456.081	0.0	target	6	456081	ä	1	15.0	1	0.4253283	2
456.365	0.5	BAD keypress	2	456365	n/a	n/a	n/a	n/a	n/a	n/a
456.615	0.0	keypress	4	456615	n/a	n/a	n/a	n/a	n/a	n/a
457.848	0.0	nontarget	5	457848	d	0	15.0	n/a	n/a	2
460.398	0.0	nontarget	5	460398	f	0	50.0	n/a	n/a	2
462.914	0.0	nontarget	5	462914	l	0	48.0	n/a	n/a	2
465.131	0.0	target	6	465131	k	1	30.0	1	0.4951333	2
465.464	0.5	BAD keypress	2	465464	n/a	n/a	n/a	n/a	n/a	n/a
465.714	0.0	keypress	4	465714	n/a	n/a	n/a	n/a	n/a	n/a
467.031	0.0	nontarget	5	467031	t	0	20.0	n/a	n/a	2
469.497	0.0	nontarget	5	469497	n	0	45.0	n/a	n/a	2
471.48	0.0	nontarget	5	471480	ö	0	16.0	n/a	n/a	2
473.63	0.0	nontarget	5	473630	c	0	26.0	n/a	n/a	2
476.08	0.0	nontarget	5	476080	d	0	44.0	n/a	n/a	2
478.197	0.0	nontarget	5	478197	m	0	24.0	n/a	n/a	2
480.463	0.0	target	6	480463	s	1	33.0	1	0.3614171	2
480.68	0.5	BAD keypress	2	480680	n/a	n/a	n/a	n/a	n/a	n/a
480.93	0.0	keypress	4	480930	n/a	n/a	n/a	n/a	n/a	n/a
482.197	0.0	nontarget	5	482197	b	0	17.0	n/a	n/a	2
484.413	0.0	nontarget	5	484413	d	0	30.0	n/a	n/a	2
486.38	0.0	nontarget	5	486380	o	0	15.0	n/a	n/a	2
488.846	0.0	target	6	488846	x	1	45.0	1	0.3299597	2
489.013	0.5	BAD keypress	2	489013	n/a	n/a	n/a	n/a	n/a	n/a
489.263	0.0	keypress	4	489263	n/a	n/a	n/a	n/a	n/a	n/a
490.596	0.0	nontarget	5	490596	c	0	21.0	n/a	n/a	2
492.58	0.0	nontarget	5	492580	ß	0	16.0	n/a	n/a	2
494.696	0.0	nontarget	5	494696	p	0	24.0	n/a	n/a	2
496.896	0.0	nontarget	5	496896	g	0	29.0	n/a	n/a	2
498.896	0.0	nontarget	5	498896	d	0	17.0	n/a	n/a	2
501.346	0.0	target	6	501346	q	1	44.0	1	0.3576782	2
501.546	0.5	BAD keypress	2	501546	n/a	n/a	n/a	n/a	n/a	n/a
501.796	0.0	keypress	4	501796	n/a	n/a	n/a	n/a	n/a	n/a
503.329	0.0	nontarget	5	503329	y	0	33.0	0	0.3422502	2
503.329	1.0	BAD incorrect	1	503329	y	0	33.0	0	0.3422502	2
503.513	0.5	BAD keypress	2	503513	n/a	n/a	n/a	n/a	n/a	n/a
503.763	0.0	keypress	4	503763	n/a	n/a	n/a	n/a	n/a	n/a
506.079	0.0	target	6	506079	h	1	49.0	1	0.4082577	2
506.346	0.5	BAD keypress	2	506346	n/a	n/a	n/a	n/a	n/a	n/a
506.596	0.0	keypress	4	506596	n/a	n/a	n/a	n/a	n/a	n/a
508.212	0.0	nontarget	5	508212	k	0	37.0	n/a	n/a	2
510.495	0.0	nontarget	5	510495	l	0	34.0	n/a	n/a	2
512.495	0.0	nontarget	5	512495	e	0	17.0	n/a	n/a	2
515.029	0.0	target	6	515029	v	1	49.0	1	0.3380147	2
515.212	0.5	BAD keypress	2	515212	n/a	n/a	n/a	n/a	n/a	n/a
