onset	duration	trial_type	value	sample	stimulus	target	blank_jitter_frames	accuracy	response_time	block
844.017	0.0	target	5	844017	ä	1	17.0	1	0.4932802	2
844.383	0.5	BAD keypress	1	844383	n/a	n/a	n/a	n/a	n/a	n/a
844.633	0.0	keypress	3	844633	n/a	n/a	n/a	n/a	n/a	n/a
846.133	0.0	nontarget	4	846133	o	0	31.0	n/a	n/a	2
848.483	0.0	nontarget	4	848483	i	0	38.0	n/a	n/a	2
850.533	0.0	nontarget	4	850533	e	0	20.0	n/a	n/a	2
852.633	0.0	target	5	852633	i	1	23.0	1	0.4684653	2
852.983	0.5	BAD keypress	1	852983	n/a	n/a	n/a	n/a	n/a	n/a
853.233	0.0	keypress	3	853233	n/a	n/a	n/a	n/a	n/a	n/a
854.949	0.0	nontarget	4	854949	v	0	44.0	n/a	n/a	2
857.483	0.0	nontarget	4	857483	l	0	49.0	n/a	n/a	2
859.566	0.0	nontarget	4	859566	w	0	22.0	n/a	n/a	2
861.616	0.0	nontarget	4	861616	o	0	20.0	n/a	n/a	2
864.082	0.0	nontarget	4	864082	ß	0	45.0	n/a	n/a	2
866.116	0.0	target	5	866116	i	1	19.0	1	0.5208554	2
866.499	0.5	BAD keypress	1	866499	n/a	n/a	n/a	n/a	n/a	n/a
866.749	0.0	keypress	3	866749	n/a	n/a	n/a	n/a	n/a	n/a
868.016	0.0	nontarget	4	868016	ö	0	17.0	n/a	n/a	2
870.032	0.0	nontarget	4	870032	d	0	18.0	n/a	n/a	2
872.349	0.0	nontarget	4	872349	p	0	36.0	n/a	n/a	2
874.599	0.0	nontarget	4	874599	v	0	32.0	n/a	n/a	2
875.699	19.881999999999948	BAD_break	2	875699	n/a	n/a	n/a	n/a	n/a	n/a
896.081	0.0	nontarget	4	896081	t	0	23.0	n/a	n/a	3
898.148	0.0	nontarget	4	898148	o	0	21.0	n/a	n/a	3
900.197	0.0	nontarget	4	900197	d	0	20.0	n/a	n/a	3
902.697	0.0	nontarget	4	902697	j	0	47.0	n/a	n/a	3
904.814	0.0	nontarget	4	904814	e	0	24.0	n/a	n/a	3
907.147	0.0	nontarget	4	907147	w	0	37.0	n/a	n/a	3
909.197	0.0	target	5	909197	r	1	20.0	1	0.5564485	3
909.63	0.5	BAD keypress	1	909630	n/a	n/a	n/a	n/a	n/a	n/a
909.88	0.0	keypress	3	909880	n/a	n/a	n/a	n/a	n/a	n/a
911.38	0.0	nontarget	4	911380	u	0	30.0	n/a	n/a	3
913.83	0.0	nontarget	4	913830	x	0	44.0	n/a	n/a	3
915.83	0.0	nontarget	4	915830	n	0	17.0	n/a	n/a	3
918.197	0.0	nontarget	4	918197	w	0	39.0	n/a	n/a	3
920.397	0.0	nontarget	4	920397	ö	0	29.0	n/a	n/a	3
922.93	0.0	nontarget	4	922930	i	0	49.0	n/a	n/a	3
925.23	0.0	target	5	925230	i	1	35.0	1	0.4587877	3
925.563	0.5	BAD keypress	1	925563	n/a	n/a	n/a	n/a	n/a	n/a
925.813	0.0	keypress	3	925813	n/a	n/a	n/a	n/a	n/a	n/a
927.363	0.0	nontarget	4	927363	e	0	34.0	n/a	n/a	3
929.33	0.0	target	5	929330	r	1	15.0	1	0.5507239	3
929.746	0.5	BAD keypress	1	929746	n/a	n/a	n/a	n/a	n/a	n/a
929.996	0.0	keypress	3	929996	n/a	n/a	n/a	n/a	n/a	n/a
931.646	0.0	nontarget	4	931646	ö	0	40.0	n/a	n/a	3
933.946	0.0	nontarget	4	933946	o	0	35.0	n/a	n/a	3
936.413	0.0	nontarget	4	936413	v	0	45.0	n/a	n/a	3
938.712	0.0	target	5	938712	g	1	35.0	1	0.4951691	3
939.063	0.5	BAD keypress	1	939063	n/a	n/a	n/a	n/a	n/a	n/a
939.313	0.0	keypress	3	939313	n/a	n/a	n/a	n/a	n/a	n/a
940.612	0.0	nontarget	4	940612	d	0	19.0	n/a	n/a	3
942.696	0.0	target	5	942696	b	1	22.0	1	0.4317677	3
942.996	0.5	BAD keypress	1	942996	n/a	n/a	n/a	n/a	n/a	n/a
943.246	0.0	keypress	3	943246	n/a	n/a	n/a	n/a	n/a	n/a
944.579	0.0	nontarget	4	944579	x	0	21.0	n/a	n/a	3
946.695	0.0	nontarget	4	946695	q	0	24.0	n/a	n/a	3
949.062	0.0	nontarget	4	949062	i	0	39.0	n/a	n/a	3
951.379	0.0	nontarget	4	951379	b	0	36.0	n/a	n/a	3
953.595	0.0	target	5	953595	a	1	30.0	1	0.4753572	3
953.962	0.5	BAD keypress	1	953962	n/a	n/a	n/a	n/a	n/a	n/a
954.212	0.0	keypress	3	954212	n/a	n/a	n/a	n/a	n/a	n/a
955.612	0.0	target	5	955612	d	1	24.0	1	0.4427011	3
955.945	0.5	BAD keypress	1	955945	n/a	n/a	n/a	n/a	n/a	n/a
956.195	0.0	keypress	3	956195	n/a	n/a	n/a	n/a	n/a	n/a
958.012	0.0	nontarget	4	958012	d	0	50.0	n/a	n/a	3
959.961	0.0	target	5	959961	h	1	14.0	1	0.5406375	3
960.378	0.5	BAD keypress	1	960378	n/a	n/a	n/a	n/a	n/a	n/a
960.628	0.0	keypress	3	960628	n/a	n/a	n/a	n/a	n/a	n/a
962.011	0.0	nontarget	4	962011	s	0	23.0	n/a	n/a	3
964.545	0.0	nontarget	4	964545	m	0	49.0	n/a	n/a	3
966.911	0.0	target	5	966911	f	1	39.0	1	0.5025146	3
967.261	0.5	BAD keypress	1	967261	n/a	n/a	n/a	n/a	n/a	n/a
967.511	0.0	keypress	3	967511	n/a	n/a	n/a	n/a	n/a	n/a
969.094	0.0	nontarget	4	969094	r	0	35.0	n/a	n/a	3
971.061	0.0	nontarget	4	971061	j	0	15.0	n/a	n/a	3
973.128	0.0	nontarget	4	973128	f	0	21.0	n/a	n/a	3
975.544	0.0	nontarget	4	975544	a	0	42.0	n/a	n/a	3
977.661	0.0	nontarget	4	977661	h	0	24.0	n/a	n/a	3
979.727	0.0	nontarget	4	979727	l	0	21.0	n/a	n/a	3
982.077	0.0	nontarget	4	982077	u	0	38.0	n/a	n/a	3
984.627	0.0	nontarget	4	984627	a	0	50.0	n/a	n/a	3
987.177	0.0	nontarget	4	987177	q	0	50.0	n/a	n/a	3
989.36	0.0	nontarget	4	989360	j	0	28.0	n/a	n/a	3
991.66	0.0	target	5	991660	a	1	35.0	1	0.5039154	3
992.027	0.5	BAD keypress	1	992027	n/a	n/a	n/a	n/a	n/a	n/a
992.277	0.0	keypress	3	992277	n/a	n/a	n/a	n/a	n/a	n/a
993.927	0.0	nontarget	4	993927	ä	0	39.0	n/a	n/a	3
996.41	0.0	target	5	996410	g	1	46.0	1	0.4578603	3
996.76	0.5	BAD keypress	1	996760	n/a	n/a	n/a	n/a	n/a	n/a
997.01	0.0	keypress	3	997010	n/a	n/a	n/a	n/a	n/a	n/a
998.426	0.0	target	5	998426	s	1	25.0	1	0.4571792	3
998.793	0.5	BAD keypress	1	998793	n/a	n/a	n/a	n/a	n/a	n/a
999.043	0.0	keypress	3	999043	n/a	n/a	n/a	n/a	n/a	n/a
1000.726	0.0	target	5	1000726	u	1	42.0	1	0.4290133	3
1001.06	0.5	BAD keypress	1	1001060	n/a	n/a	n/a	n/a	n/a	n/a
1001.31	0.0	keypress	3	1001310	n/a	n/a	n/a	n/a	n/a	n/a
1002.61	0.0	nontarget	4	1002610	a	0	19.0	n/a	n/a	3
1005.043	0.0	nontarget	4	1005043	j	0	43.0	n/a	n/a	3
1007.459	0.0	nontarget	4	1007459	q	0	42.0	n/a	n/a	3
1009.943	0.0	nontarget	4	1009943	z	0	46.0	n/a	n/a	3
1012.259	0.0	nontarget	4	1012259	ä	0	36.0	n/a	n/a	3
1014.559	0.0	nontarget	4	1014559	b	0	35.0	n/a	n/a	3
1016.526	0.0	nontarget	4	1016526	p	0	15.0	n/a	n/a	3
1018.626	0.0	nontarget	4	1018626	y	0	23.0	n/a	n/a	3
1020.942	0.0	nontarget	4	1020942	ä	0	36.0	n/a	n/a	3
1023.475	0.0	nontarget	4	1023475	o	0	49.0	n/a	n/a	3
1025.709	0.0	nontarget	4	1025709	h	0	31.0	n/a	n/a	3
1027.758	0.0	nontarget	4	1027758	ö	0	20.0	n/a	n/a	3
1030.058	0.0	nontarget	4	1030058	x	0	35.0	n/a	n/a	3
1032.158	0.0	nontarget	4	1032158	b	0	23.0	n/a	n/a	3
1034.575	0.0	nontarget	4	1034575	h	0	42.0	n/a	n/a	3
1036.525	0.0	nontarget	4	1036525	n	0	14.0	n/a	n/a	3
1038.725	0.0	nontarget	4	1038725	o	0	29.0	n/a	n/a	3
1040.775	0.0	nontarget	4	1040775	x	0	20.0	n/a	n/a	3
1041.875	22.48199999999997	BAD_break	2	1041875	n/a	n/a	n/a	n/a	n/a	n/a
1064.857	0.0	nontarget	4	1064857	c	0	15.0	n/a	n/a	4
1067.34	0.0	nontarget	4	1067340	k	0	46.0	n/a	n/a	4
1069.59	0.0	nontarget	4	1069590	f	0	32.0	n/a	n/a	4
1072.107	0.0	nontarget	4	1072107	t	0	48.0	n/a	n/a	4
1074.54	0.0	nontarget	4	1074540	ß	0	43.0	n/a	n/a	4
1076.54	0.0	nontarget	4	1076540	a	0	17.0	n/a	n/a	4
1078.556	0.0	target	5	1078556	e	1	18.0	1	0.529897	4
1078.99	0.5	BAD keypress	1	1078990	n/a	n/a	n/a	n/a	n/a	n/a
1079.24	0.0	keypress	3	1079240	n/a	n/a	n/a	n/a	n/a	n/a
1080.673	0.0	nontarget	4	1080673	y	0	26.0	n/a	n/a	4
1082.906	0.0	nontarget	4	1082906	n	0	31.0	n/a	n/a	4
1085.023	0.0	nontarget	4	1085023	g	0	24.0	n/a	n/a	4
1087.123	0.0	target	5	1087123	l	1	23.0	1	0.507026	4
1087.523	0.5	BAD keypress	1	1087523	n/a	n/a	n/a	n/a	n/a	n/a
1087.773	0.0	keypress	3	1087773	n/a	n/a	n/a	n/a	n/a	n/a
1089.139	0.0	nontarget	4	1089139	e	0	23.0	n/a	n/a	4
1091.689	0.0	target	5	1091689	x	1	50.0	1	0.4843084	4
1092.089	0.5	BAD keypress	1	1092089	n/a	n/a	n/a	n/a	n/a	n/a
1092.339	0.0	keypress	3	1092339	n/a	n/a	n/a	n/a	n/a	n/a
1093.889	0.0	nontarget	4	1093889	u	0	34.0	n/a	n/a	4
1095.905	0.0	nontarget	4	1095905	n	0	18.0	n/a	n/a	4
1098.039	0.0	nontarget	4	1098039	h	0	25.0	n/a	n/a	4
1100.472	0.0	nontarget	4	1100472	y	0	43.0	n/a	n/a	4
1102.555	0.0	nontarget	4	1102555	w	0	22.0	n/a	n/a	4
1104.538	0.0	target	5	1104538	z	1	16.0	1	0.5939639	4
1104.988	0.5	BAD keypress	1	1104988	n/a	n/a	n/a	n/a	n/a	n/a
1105.238	0.0	keypress	3	1105238	n/a	n/a	n/a	n/a	n/a	n/a
1106.955	0.0	target	5	1106955	f	1	43.0	1	0.4332513	4
1107.272	0.5	BAD keypress	1	1107272	n/a	n/a	n/a	n/a	n/a	n/a
1107.522	0.0	keypress	3	1107522	n/a	n/a	n/a	n/a	n/a	n/a
1108.788	0.0	nontarget	4	1108788	d	0	17.0	n/a	n/a	4
1110.821	0.0	nontarget	4	1110821	x	0	19.0	n/a	n/a	4
1113.255	0.0	target	5	1113255	d	1	43.0	1	0.4530591	4
1113.555	0.5	BAD keypress	1	1113555	n/a	n/a	n/a	n/a	n/a	n/a
1113.805	0.0	keypress	3	1113805	n/a	n/a	n/a	n/a	n/a	n/a
1115.088	0.0	nontarget	4	1115088	m	0	17.0	n/a	n/a	4
1117.388	0.0	nontarget	4	1117388	a	0	35.0	n/a	n/a	4
1119.621	0.0	nontarget	4	1119621	n	0	31.0	n/a	n/a	4
1122.038	0.0	nontarget	4	1122038	k	0	42.0	n/a	n/a	4
1124.054	0.0	nontarget	4	1124054	y	0	18.0	n/a	n/a	4
1126.454	0.0	nontarget	4	1126454	w	0	41.0	n/a	n/a	4
1128.871	0.0	nontarget	4	1128871	ß	0	42.0	n/a	n/a	4
1130.837	0.0	target	5	1130837	d	1	15.0	1	0.4694088	4
1131.154	0.5	BAD keypress	1	1131154	n/a	n/a	n/a	n/a	n/a	n/a
1131.404	0.0	keypress	3	1131404	n/a	n/a	n/a	n/a	n/a	n/a
1133.104	0.0	target	5	1133104	s	1	42.0	1	0.410669	4
1133.421	0.5	BAD keypress	1	1133421	n/a	n/a	n/a	n/a	n/a	n/a
1133.671	0.0	keypress	3	1133671	n/a	n/a	n/a	n/a	n/a	n/a
1134.987	0.0	nontarget	4	1134987	a	0	20.0	n/a	n/a	4
1137.237	0.0	nontarget	4	1137237	m	0	32.0	n/a	n/a	4
1139.22	0.0	nontarget	4	1139220	k	0	16.0	n/a	n/a	4
1141.387	0.0	nontarget	4	1141387	d	0	27.0	n/a	n/a	4
1143.47	0.0	nontarget	4	1143470	h	0	22.0	n/a	n/a	4
1145.97	0.0	nontarget	4	1145970	ä	0	47.0	n/a	n/a	4
1148.136	0.0	nontarget	4	1148136	b	0	27.0	n/a	n/a	4
1150.403	0.0	nontarget	4	1150403	d	0	33.0	n/a	n/a	4
1152.42	0.0	target	5	1152420	j	1	18.0	1	0.533536	4
1152.82	0.5	BAD keypress	1	1152820	n/a	n/a	n/a	n/a	n/a	n/a
1153.07	0.0	keypress	3	1153070	n/a	n/a	n/a	n/a	n/a	n/a
1154.303	0.0	target	5	1154303	g	1	15.0	1	0.4581966	4
1154.653	0.5	BAD keypress	1	1154653	n/a	n/a	n/a	n/a	n/a	n/a
1154.903	0.0	keypress	3	1154903	n/a	n/a	n/a	n/a	n/a	n/a
1156.569	0.0	nontarget	4	1156569	a	0	41.0	n/a	n/a	4
1158.753	0.0	nontarget	4	1158753	u	0	28.0	n/a	n/a	4
1161.303	0.0	nontarget	4	1161303	c	0	50.0	n/a	n/a	4
1163.836	0.0	nontarget	4	1163836	w	0	49.0	n/a	n/a	4
1165.852	0.0	nontarget	4	1165852	q	0	18.0	n/a	n/a	4
1168.352	0.0	target	5	1168352	h	1	47.0	1	0.4078105	4
1168.652	0.5	BAD keypress	1	1168652	n/a	n/a	n/a	n/a	n/a	n/a
1168.902	0.0	keypress	3	1168902	n/a	n/a	n/a	n/a	n/a	n/a
1170.269	0.0	nontarget	4	1170269	o	0	22.0	n/a	n/a	4
1172.635	0.0	target	5	1172635	b	1	39.0	1	0.5083896	4
1173.019	0.5	BAD keypress	1	1173019	n/a	n/a	n/a	n/a	n/a	n/a
1173.269	0.0	keypress	3	1173269	n/a	n/a	n/a	n/a	n/a	n/a
1174.635	0.0	nontarget	4	1174635	c	0	23.0	n/a	n/a	4
1176.785	0.0	nontarget	4	1176785	l	0	26.0	n/a	n/a	4
1178.952	0.0	nontarget	4	1178952	w	0	27.0	n/a	n/a	4
1181.318	0.0	nontarget	4	1181318	f	0	39.0	n/a	n/a	4
1183.635	0.0	nontarget	4	1183635	h	0	36.0	n/a	n/a	4
1186.118	0.0	nontarget	4	1186118	k	0	46.0	n/a	n/a	4
1188.618	0.0	nontarget	4	1188618	q	0	47.0	n/a	n/a	4
1191.101	0.0	nontarget	4	1191101	n	0	46.0	n/a	n/a	4
1193.334	0.0	nontarget	4	1193334	w	0	31.0	n/a	n/a	4
1195.618	0.0	nontarget	4	1195618	s	0	34.0	n/a	n/a	4
1197.901	0.0	nontarget	4	1197901	t	0	34.0	n/a	n/a	4
1199.984	0.0	nontarget	4	1199984	n	0	22.0	n/a	n/a	4
