onset	duration	trial_type	value	sample	stimulus	target	blank_jitter_frames	accuracy	response_time	block
268.535	0.0	nontarget	5	268535	p	0	30.0	n/a	n/a	1
270.485	0.0	nontarget	5	270485	n	0	14.0	n/a	n/a	1
272.451	0.0	nontarget	5	272451	ü	0	15.0	n/a	n/a	1
274.651	0.0	nontarget	5	274651	m	0	29.0	n/a	n/a	1
276.618	0.0	target	6	276618	o	1	15.0	1	0.435798	1
276.968	0.5	BAD keypress	2	276968	n/a	n/a	n/a	n/a	n/a	n/a
277.218	0.0	keypress	4	277218	n/a	n/a	n/a	n/a	n/a	n/a
278.668	0.0	nontarget	5	278668	o	0	28.0	n/a	n/a	1
281.101	0.0	target	6	281101	c	1	43.0	1	0.464444	1
281.434	0.5	BAD keypress	2	281434	n/a	n/a	n/a	n/a	n/a	n/a
281.684	0.0	keypress	4	281684	n/a	n/a	n/a	n/a	n/a	n/a
283.217	0.0	nontarget	5	283217	f	0	33.0	n/a	n/a	1
285.401	0.0	nontarget	5	285401	a	0	28.0	n/a	n/a	1
287.651	0.0	nontarget	5	287651	c	0	32.0	n/a	n/a	1
289.651	0.0	nontarget	5	289651	k	0	17.0	n/a	n/a	1
291.8	0.0	nontarget	5	291800	d	0	26.0	n/a	n/a	1
293.967	0.0	target	6	293967	ü	1	27.0	1	0.3974549	1
294.267	0.5	BAD keypress	2	294267	n/a	n/a	n/a	n/a	n/a	n/a
294.517	0.0	keypress	4	294517	n/a	n/a	n/a	n/a	n/a	n/a
295.95	0.0	nontarget	5	295950	ö	0	27.0	n/a	n/a	1
298.283	0.0	nontarget	5	298283	l	0	37.0	n/a	n/a	1
300.683	0.0	target	6	300683	l	1	41.0	1	0.3846105	1
300.933	0.5	BAD keypress	2	300933	n/a	n/a	n/a	n/a	n/a	n/a
301.183	0.0	keypress	4	301183	n/a	n/a	n/a	n/a	n/a	n/a
302.933	0.0	nontarget	5	302933	u	0	46.0	n/a	n/a	1
305.283	0.0	nontarget	5	305283	b	0	38.0	n/a	n/a	1
307.383	0.0	target	6	307383	o	1	23.0	1	0.3724956	1
307.633	0.5	BAD keypress	2	307633	n/a	n/a	n/a	n/a	n/a	n/a
307.883	0.0	keypress	4	307883	n/a	n/a	n/a	n/a	n/a	n/a
309.216	0.0	nontarget	5	309216	a	0	21.0	n/a	n/a	1
311.483	0.0	nontarget	5	311483	z	0	33.0	n/a	n/a	1
314.016	0.0	nontarget	5	314016	d	0	49.0	n/a	n/a	1
316.016	0.0	target	6	316016	q	1	17.0	1	0.3789666	1
316.283	0.5	BAD keypress	2	316283	n/a	n/a	n/a	n/a	n/a	n/a
316.533	0.0	keypress	4	316533	n/a	n/a	n/a	n/a	n/a	n/a
318.049	0.0	nontarget	5	318049	ö	0	32.0	n/a	n/a	1
320.599	0.0	nontarget	5	320599	j	0	50.0	n/a	n/a	1
321.699	14.932999999999993	BAD_break	3	321699	n/a	n/a	n/a	n/a	n/a	n/a
336.882	0.5	BAD keypress	2	336882	n/a	n/a	n/a	n/a	n/a	n/a
337.132	0.0	keypress	4	337132	n/a	n/a	n/a	n/a	n/a	n/a
338.798	0.0	nontarget	5	338798	f	0	42.0	n/a	n/a	2
340.948	0.0	target	6	340948	m	1	26.0	1	0.3731469	2
341.182	0.5	BAD keypress	2	341182	n/a	n/a	n/a	n/a	n/a	n/a
341.432	0.0	keypress	4	341432	n/a	n/a	n/a	n/a	n/a	n/a
342.865	0.0	nontarget	5	342865	p	0	27.0	n/a	n/a	2
344.848	0.0	nontarget	5	344848	z	0	16.0	n/a	n/a	2
347.315	0.0	nontarget	5	347315	e	0	45.0	n/a	n/a	2
349.515	0.0	target	6	349515	h	1	29.0	1	0.3662289	2
349.765	0.5	BAD keypress	2	349765	n/a	n/a	n/a	n/a	n/a	n/a
350.015	0.0	keypress	4	350015	n/a	n/a	n/a	n/a	n/a	n/a
351.648	0.0	nontarget	5	351648	g	0	39.0	n/a	n/a	2
354.164	0.0	nontarget	5	354164	ö	0	48.0	n/a	n/a	2
356.181	0.0	nontarget	5	356181	ü	0	18.0	n/a	n/a	2
358.697	0.0	target	6	358697	z	1	48.0	1	0.3827438	2
358.948	0.5	BAD keypress	2	358948	n/a	n/a	n/a	n/a	n/a	n/a
359.198	0.0	keypress	4	359198	n/a	n/a	n/a	n/a	n/a	n/a
360.447	0.0	nontarget	5	360447	q	0	15.0	n/a	n/a	2
362.947	0.0	nontarget	5	362947	v	0	47.0	n/a	n/a	2
365.38	0.0	nontarget	5	365380	l	0	43.0	n/a	n/a	2
367.73	0.0	nontarget	5	367730	y	0	38.0	n/a	n/a	2
369.914	0.0	nontarget	5	369914	a	0	28.0	n/a	n/a	2
372.43	0.0	nontarget	5	372430	w	0	48.0	n/a	n/a	2
374.947	0.0	nontarget	5	374947	x	0	48.0	n/a	n/a	2
376.947	0.0	nontarget	5	376947	j	0	17.0	n/a	n/a	2
379.13	0.0	target	6	379130	x	1	28.0	1	0.3809582	2
379.38	0.5	BAD keypress	2	379380	n/a	n/a	n/a	n/a	n/a	n/a
379.63	0.0	keypress	4	379630	n/a	n/a	n/a	n/a	n/a	n/a
381.313	0.0	nontarget	5	381313	f	0	42.0	n/a	n/a	2
383.646	0.0	nontarget	5	383646	h	0	37.0	n/a	n/a	2
386.146	0.0	nontarget	5	386146	r	0	47.0	n/a	n/a	2
388.213	0.0	nontarget	5	388213	e	0	18.0	n/a	n/a	2
390.763	0.0	nontarget	5	390763	g	0	50.0	n/a	n/a	2
393.029	0.0	nontarget	5	393029	q	0	33.0	n/a	n/a	2
395.446	0.0	nontarget	5	395446	t	0	42.0	n/a	n/a	2
397.712	0.0	nontarget	5	397712	ü	0	33.0	n/a	n/a	2
399.929	0.0	nontarget	5	399929	ß	0	30.0	n/a	n/a	2
402.012	0.0	nontarget	5	402012	g	0	22.0	n/a	n/a	2
404.462	0.0	nontarget	5	404462	x	0	44.0	n/a	n/a	2
406.929	0.0	nontarget	5	406929	r	0	45.0	n/a	n/a	2
408.879	0.0	nontarget	5	408879	ß	0	14.0	n/a	n/a	2
410.878	0.0	target	6	410878	a	1	17.0	1	0.4221313	2
411.179	0.5	BAD keypress	2	411179	n/a	n/a	n/a	n/a	n/a	n/a
411.429	0.0	keypress	4	411429	n/a	n/a	n/a	n/a	n/a	n/a
412.978	0.0	nontarget	5	412978	j	0	34.0	n/a	n/a	2
415.228	0.0	nontarget	5	415228	b	0	32.0	n/a	n/a	2
417.378	0.0	nontarget	5	417378	z	0	26.0	n/a	n/a	2
419.845	0.0	nontarget	5	419845	ä	0	45.0	n/a	n/a	2
422.278	0.0	nontarget	5	422278	f	0	43.0	n/a	n/a	2
424.278	0.0	target	6	424278	a	1	17.0	1	0.5098914	2
424.645	0.5	BAD keypress	2	424645	n/a	n/a	n/a	n/a	n/a	n/a
424.895	0.0	keypress	4	424895	n/a	n/a	n/a	n/a	n/a	n/a
426.428	0.0	target	6	426428	e	1	32.0	1	0.4078185	2
426.711	0.5	BAD keypress	2	426711	n/a	n/a	n/a	n/a	n/a	n/a
426.961	0.0	keypress	4	426961	n/a	n/a	n/a	n/a	n/a	n/a
428.778	0.0	nontarget	5	428778	m	0	50.0	n/a	n/a	2
430.894	0.0	nontarget	5	430894	s	0	24.0	n/a	n/a	2
433.211	0.0	nontarget	5	433211	y	0	36.0	n/a	n/a	2
435.377	0.0	nontarget	5	435377	a	0	27.0	n/a	n/a	2
437.561	0.0	target	6	437561	s	1	28.0	1	0.3622574	2
437.777	0.5	BAD keypress	2	437777	n/a	n/a	n/a	n/a	n/a	n/a
438.027	0.0	keypress	4	438027	n/a	n/a	n/a	n/a	n/a	n/a
439.761	0.0	nontarget	5	439761	w	0	45.0	n/a	n/a	2
441.894	0.0	nontarget	5	441894	m	0	25.0	n/a	n/a	2
444.244	0.0	nontarget	5	444244	s	0	38.0	n/a	n/a	2
446.627	0.0	nontarget	5	446627	j	0	40.0	n/a	n/a	2
448.677	0.0	nontarget	5	448677	f	0	20.0	n/a	n/a	2
450.777	0.0	nontarget	5	450777	k	0	23.0	n/a	n/a	2
452.943	0.0	nontarget	5	452943	s	0	27.0	n/a	n/a	2
454.993	0.0	nontarget	5	454993	a	0	20.0	n/a	n/a	2
457.276	0.0	nontarget	5	457276	y	0	34.0	n/a	n/a	2
459.776	0.0	nontarget	5	459776	t	0	47.0	n/a	n/a	2
461.96	0.0	target	6	461960	h	1	28.0	1	0.3937348	2
462.243	0.5	BAD keypress	2	462243	n/a	n/a	n/a	n/a	n/a	n/a
462.493	0.0	keypress	4	462493	n/a	n/a	n/a	n/a	n/a	n/a
464.059	0.0	nontarget	5	464059	d	0	35.0	n/a	n/a	2
466.509	0.0	nontarget	5	466509	k	0	44.0	n/a	n/a	2
468.793	0.0	nontarget	5	468793	g	0	34.0	n/a	n/a	2
471.009	0.0	nontarget	5	471009	t	0	30.0	n/a	n/a	2
473.176	0.0	nontarget	5	473176	v	0	27.0	n/a	n/a	2
475.526	0.0	nontarget	5	475526	x	0	38.0	n/a	n/a	2
477.526	0.0	target	6	477526	c	1	17.0	1	0.4267108	2
477.809	0.5	BAD keypress	2	477809	n/a	n/a	n/a	n/a	n/a	n/a
478.059	0.0	keypress	4	478059	n/a	n/a	n/a	n/a	n/a	n/a
479.392	0.0	nontarget	5	479392	a	0	21.0	n/a	n/a	2
481.825	0.0	nontarget	5	481825	e	0	43.0	n/a	n/a	2
483.875	0.0	nontarget	5	483875	ß	0	20.0	n/a	n/a	2
484.975	11.099999999999966	BAD_break	3	484975	n/a	n/a	n/a	n/a	n/a	n/a
496.575	0.0	nontarget	5	496575	o	0	18.0	n/a	n/a	3
499.058	0.0	nontarget	5	499058	g	0	46.0	n/a	n/a	3
501.224	0.0	nontarget	5	501224	e	0	27.0	n/a	n/a	3
503.691	0.0	nontarget	5	503691	ö	0	45.0	n/a	n/a	3
506.108	0.0	nontarget	5	506108	ß	0	42.0	n/a	n/a	3
508.541	0.0	nontarget	5	508541	c	0	43.0	n/a	n/a	3
511.041	0.0	nontarget	5	511041	j	0	47.0	n/a	n/a	3
513.391	0.0	nontarget	5	513391	b	0	38.0	n/a	n/a	3
515.607	0.0	nontarget	5	515607	o	0	30.0	n/a	n/a	3
517.74	0.0	nontarget	5	517740	k	0	25.0	n/a	n/a	3
519.79	0.0	nontarget	5	519790	ü	0	20.0	n/a	n/a	3
522.007	0.0	nontarget	5	522007	j	0	30.0	n/a	n/a	3
524.19	0.0	nontarget	5	524190	w	0	28.0	n/a	n/a	3
526.323	0.0	nontarget	5	526323	ä	0	25.0	n/a	n/a	3
528.44	0.0	nontarget	5	528440	h	0	24.0	n/a	n/a	3
530.907	0.0	nontarget	5	530907	m	0	45.0	n/a	n/a	3
532.94	0.0	nontarget	5	532940	n	0	19.0	n/a	n/a	3
535.173	0.0	target	6	535173	e	1	31.0	1	0.4393352	3
535.49	0.5	BAD keypress	2	535490	n/a	n/a	n/a	n/a	n/a	n/a
535.74	0.0	keypress	4	535740	n/a	n/a	n/a	n/a	n/a	n/a
537.223	0.0	target	6	537223	k	1	29.0	1	0.4212713	3
537.54	0.5	BAD keypress	2	537540	n/a	n/a	n/a	n/a	n/a	n/a
537.79	0.0	keypress	4	537790	n/a	n/a	n/a	n/a	n/a	n/a
539.389	0.0	nontarget	5	539389	u	0	37.0	n/a	n/a	3
541.739	0.0	target	6	541739	u	1	38.0	1	0.4324632	3
542.039	0.5	BAD keypress	2	542039	n/a	n/a	n/a	n/a	n/a	n/a
542.289	0.0	keypress	4	542289	n/a	n/a	n/a	n/a	n/a	n/a
544.023	0.0	nontarget	5	544023	w	0	45.0	n/a	n/a	3
546.372	0.0	nontarget	5	546372	q	0	38.0	n/a	n/a	3
548.589	0.0	nontarget	5	548589	j	0	30.0	n/a	n/a	3
551.039	0.0	nontarget	5	551039	e	0	44.0	n/a	n/a	3
553.022	0.0	nontarget	5	553022	h	0	16.0	n/a	n/a	3
555.555	0.0	nontarget	5	555555	o	0	49.0	n/a	n/a	3
557.522	0.0	nontarget	5	557522	w	0	15.0	n/a	n/a	3
559.489	0.0	nontarget	5	559489	ä	0	15.0	n/a	n/a	3
561.472	0.0	nontarget	5	561472	q	0	16.0	n/a	n/a	3
563.455	0.0	nontarget	5	563455	n	0	16.0	n/a	n/a	3
565.938	0.0	nontarget	5	565938	t	0	46.0	n/a	n/a	3
568.038	0.0	nontarget	5	568038	p	0	23.0	n/a	n/a	3
570.121	0.0	nontarget	5	570121	r	0	22.0	n/a	n/a	3
572.121	0.0	nontarget	5	572121	q	0	17.0	n/a	n/a	3
574.371	0.0	target	6	574371	h	1	32.0	1	0.4064952	3
574.655	0.5	BAD keypress	2	574655	n/a	n/a	n/a	n/a	n/a	n/a
574.905	0.0	keypress	4	574905	n/a	n/a	n/a	n/a	n/a	n/a
576.271	0.0	nontarget	5	576271	i	0	23.0	n/a	n/a	3
578.538	0.0	nontarget	5	578538	w	0	33.0	n/a	n/a	3
580.888	0.0	nontarget	5	580888	q	0	38.0	n/a	n/a	3
583.404	0.0	target	6	583404	w	1	48.0	1	0.3808813	3
583.688	0.5	BAD keypress	2	583688	n/a	n/a	n/a	n/a	n/a	n/a
583.938	0.0	keypress	4	583938	n/a	n/a	n/a	n/a	n/a	n/a
585.637	0.0	nontarget	5	585637	c	0	43.0	n/a	n/a	3
587.604	0.0	nontarget	5	587604	j	0	15.0	n/a	n/a	3
589.954	0.0	nontarget	5	589954	z	0	38.0	n/a	n/a	3
592.27	0.0	nontarget	5	592270	v	0	36.0	n/a	n/a	3
594.237	0.0	nontarget	5	594237	ä	0	15.0	n/a	n/a	3
596.52	0.0	nontarget	5	596520	g	0	34.0	n/a	n/a	3
598.787	0.0	nontarget	5	598787	b	0	33.0	n/a	n/a	3
600.903	0.0	nontarget	5	600903	j	0	24.0	n/a	n/a	3
603.103	0.0	nontarget	5	603103	v	0	29.0	n/a	n/a	3
605.437	0.0	nontarget	5	605437	t	0	37.0	n/a	n/a	3
607.786	0.0	nontarget	5	607786	i	0	38.0	n/a	n/a	3
610.003	0.0	nontarget	5	610003	y	0	30.0	n/a	n/a	3
612.036	0.0	nontarget	5	612036	ä	0	19.0	n/a	n/a	3
614.236	0.0	nontarget	5	614236	d	0	29.0	n/a	n/a	3
616.536	0.0	target	6	616536	y	1	35.0	1	0.3988045	3
616.803	0.5	BAD keypress	2	616803	n/a	n/a	n/a	n/a	n/a	n/a
617.053	0.0	keypress	4	617053	n/a	n/a	n/a	n/a	n/a	n/a
618.369	0.0	target	6	618369	q	1	20.0	1	0.3574576	3
618.603	0.5	BAD keypress	2	618603	n/a	n/a	n/a	n/a	n/a	n/a
618.853	0.0	keypress	4	618853	n/a	n/a	n/a	n/a	n/a	n/a
620.153	0.0	nontarget	5	620153	k	0	19.0	n/a	n/a	3
622.286	0.0	target	6	622286	z	1	25.0	1	0.3607067	3
622.519	0.5	BAD keypress	2	622519	n/a	n/a	n/a	n/a	n/a	n/a
622.769	0.0	keypress	4	622769	n/a	n/a	n/a	n/a	n/a	n/a
624.219	0.0	nontarget	5	624219	ö	0	28.0	n/a	n/a	3
626.252	0.0	nontarget	5	626252	w	0	19.0	n/a	n/a	3
628.802	0.0	nontarget	5	628802	s	0	50.0	n/a	n/a	3
630.852	0.0	nontarget	5	630852	q	0	20.0	n/a	n/a	3
633.385	0.0	nontarget	5	633385	ß	0	49.0	n/a	n/a	3
635.802	0.0	nontarget	5	635802	r	0	42.0	n/a	n/a	3
638.285	0.0	target	6	638285	z	1	46.0	1	0.4241987	3
638.569	0.5	BAD keypress	2	638569	n/a	n/a	n/a	n/a	n/a	n/a
638.819	0.0	keypress	4	638819	n/a	n/a	n/a	n/a	n/a	n/a
640.568	0.0	target	6	640568	a	1	46.0	1	0.3648573	3
640.802	0.5	BAD keypress	2	640802	n/a	n/a	n/a	n/a	n/a	n/a
641.052	0.0	keypress	4	641052	n/a	n/a	n/a	n/a	n/a	n/a
642.152	10.966000000000008	BAD_break	3	642152	n/a	n/a	n/a	n/a	n/a	n/a
653.618	0.0	nontarget	5	653618	f	0	46.0	n/a	n/a	4
655.601	0.0	target	6	655601	b	1	16.0	1	0.4351815	4
655.901	0.5	BAD keypress	2	655901	n/a	n/a	n/a	n/a	n/a	n/a
656.151	0.0	keypress	4	656151	n/a	n/a	n/a	n/a	n/a	n/a
657.884	0.0	nontarget	5	657884	e	0	45.0	n/a	n/a	4
660.251	0.0	nontarget	5	660251	u	0	39.0	n/a	n/a	4
662.617	0.0	nontarget	5	662617	i	0	39.0	n/a	n/a	4
664.651	0.0	nontarget	5	664651	y	0	19.0	n/a	n/a	4
666.634	0.0	nontarget	5	666634	s	0	16.0	n/a	n/a	4
669.1	0.0	nontarget	5	669100	m	0	45.0	n/a	n/a	4
671.434	0.0	nontarget	5	671434	q	0	37.0	0	0.3935368	4
671.434	1.0	BAD incorrect	1	671434	q	0	37.0	0	0.3935368	4
671.684	0.5	BAD keypress	2	671684	n/a	n/a	n/a	n/a	n/a	n/a
671.934	0.0	keypress	4	671934	n/a	n/a	n/a	n/a	n/a	n/a
674.184	0.0	nontarget	5	674184	n	0	45.0	n/a	n/a	4
676.167	0.0	nontarget	5	676167	b	0	16.0	n/a	n/a	4
678.167	0.0	nontarget	5	678167	ü	0	17.0	n/a	n/a	4
680.317	0.0	nontarget	5	680317	e	0	26.0	n/a	n/a	4
682.85	0.0	nontarget	5	682850	z	0	49.0	n/a	n/a	4
684.983	0.0	nontarget	5	684983	x	0	25.0	n/a	n/a	4
687.283	0.0	nontarget	5	687283	y	0	35.0	n/a	n/a	4
689.616	0.0	nontarget	5	689616	t	0	37.0	n/a	n/a	4
692.116	0.0	nontarget	5	692116	m	0	47.0	n/a	n/a	4
694.283	0.0	nontarget	5	694283	l	0	27.0	n/a	n/a	4
696.533	0.0	target	6	696533	o	1	32.0	1	0.5088347	4
696.883	0.5	BAD keypress	2	696883	n/a	n/a	n/a	n/a	n/a	n/a
697.133	0.0	keypress	4	697133	n/a	n/a	n/a	n/a	n/a	n/a
698.766	0.0	nontarget	5	698766	n	0	39.0	n/a	n/a	4
700.766	0.0	target	6	700766	i	1	17.0	1	0.451491	4
701.099	0.5	BAD keypress	2	701099	n/a	n/a	n/a	n/a	n/a	n/a
701.349	0.0	keypress	4	701349	n/a	n/a	n/a	n/a	n/a	n/a
702.649	0.0	nontarget	5	702649	c	0	19.0	n/a	n/a	4
704.916	0.0	target	6	704916	c	1	33.0	1	0.3974062	4
705.166	0.5	BAD keypress	2	705166	n/a	n/a	n/a	n/a	n/a	n/a
705.416	0.0	keypress	4	705416	n/a	n/a	n/a	n/a	n/a	n/a
706.665	0.0	target	6	706665	j	1	16.0	1	0.5034041	4
707.032	0.5	BAD keypress	2	707032	n/a	n/a	n/a	n/a	n/a	n/a
707.282	0.0	keypress	4	707282	n/a	n/a	n/a	n/a	n/a	n/a
708.882	0.0	target	6	708882	m	1	36.0	1	0.3826627	4
709.115	0.5	BAD keypress	2	709115	n/a	n/a	n/a	n/a	n/a	n/a
709.365	0.0	keypress	4	709365	n/a	n/a	n/a	n/a	n/a	n/a
710.765	0.0	nontarget	5	710765	n	0	25.0	n/a	n/a	4
713.149	0.0	nontarget	5	713149	r	0	40.0	n/a	n/a	4
715.398	0.0	nontarget	5	715398	e	0	32.0	n/a	n/a	4
717.748	0.0	nontarget	5	717748	q	0	38.0	n/a	n/a	4
719.698	0.0	nontarget	5	719698	n	0	14.0	n/a	n/a	4
722.215	0.0	nontarget	5	722215	z	0	48.0	n/a	n/a	4
724.481	0.0	nontarget	5	724481	u	0	33.0	n/a	n/a	4
726.881	0.0	nontarget	5	726881	h	0	41.0	n/a	n/a	4
729.198	0.0	nontarget	5	729198	ß	0	36.0	n/a	n/a	4
731.248	0.0	nontarget	5	731248	v	0	20.0	n/a	n/a	4
733.548	0.0	nontarget	5	733548	t	0	35.0	n/a	n/a	4
735.881	0.0	target	6	735881	a	1	37.0	1	0.4380362	4
736.164	0.5	BAD keypress	2	736164	n/a	n/a	n/a	n/a	n/a	n/a
736.414	0.0	keypress	4	736414	n/a	n/a	n/a	n/a	n/a	n/a
737.981	0.0	target	6	737981	ä	1	34.0	1	0.4019773	4
738.231	0.5	BAD keypress	2	738231	n/a	n/a	n/a	n/a	n/a	n/a
738.481	0.0	keypress	4	738481	n/a	n/a	n/a	n/a	n/a	n/a
740.131	0.0	nontarget	5	740131	i	0	40.0	n/a	n/a	4
742.247	0.0	nontarget	5	742247	ü	0	24.0	n/a	n/a	4
744.514	0.0	nontarget	5	744514	e	0	33.0	n/a	n/a	4
746.464	0.0	target	6	746464	k	1	14.0	1	0.4624245	4
746.797	0.5	BAD keypress	2	746797	n/a	n/a	n/a	n/a	n/a	n/a
747.047	0.0	keypress	4	747047	n/a	n/a	n/a	n/a	n/a	n/a
748.647	0.0	nontarget	5	748647	x	0	36.0	n/a	n/a	4
751.097	0.0	nontarget	5	751097	q	0	44.0	n/a	n/a	4
753.297	0.0	nontarget	5	753297	k	0	29.0	n/a	n/a	4
755.297	0.0	nontarget	5	755297	ä	0	17.0	n/a	n/a	4
757.713	0.0	nontarget	5	757713	c	0	42.0	n/a	n/a	4
759.863	0.0	nontarget	5	759863	q	0	26.0	n/a	n/a	4
761.913	0.0	nontarget	5	761913	b	0	20.0	n/a	n/a	4
763.913	0.0	nontarget	5	763913	g	0	17.0	n/a	n/a	4
766.146	0.0	nontarget	5	766146	x	0	31.0	n/a	n/a	4
768.479	0.0	nontarget	5	768479	v	0	37.0	n/a	n/a	4
770.929	0.0	target	6	770929	e	1	44.0	1	0.4430638	4
771.229	0.5	BAD keypress	2	771229	n/a	n/a	n/a	n/a	n/a	n/a
771.479	0.0	keypress	4	771479	n/a	n/a	n/a	n/a	n/a	n/a
773.046	0.0	nontarget	5	773046	b	0	35.0	n/a	n/a	4
775.196	0.0	target	6	775196	g	1	26.0	1	0.4003719	4
775.429	0.5	BAD keypress	2	775429	n/a	n/a	n/a	n/a	n/a	n/a
775.679	0.0	keypress	4	775679	n/a	n/a	n/a	n/a	n/a	n/a
777.129	0.0	nontarget	5	777129	o	0	28.0	n/a	n/a	4
779.179	0.0	nontarget	5	779179	ö	0	20.0	n/a	n/a	4
781.179	0.0	target	6	781179	b	1	17.0	1	0.4010159	4
781.462	0.5	BAD keypress	2	781462	n/a	n/a	n/a	n/a	n/a	n/a
781.712	0.0	keypress	4	781712	n/a	n/a	n/a	n/a	n/a	n/a
783.445	0.0	nontarget	5	783445	z	0	45.0	n/a	n/a	4
785.879	0.0	nontarget	5	785879	t	0	43.0	n/a	n/a	4
787.912	0.0	nontarget	5	787912	p	0	19.0	n/a	n/a	4
790.195	0.0	nontarget	5	790195	k	0	34.0	n/a	n/a	4
792.345	0.0	target	6	792345	j	1	26.0	1	0.4499596	4
792.628	0.5	BAD keypress	2	792628	n/a	n/a	n/a	n/a	n/a	n/a
792.878	0.0	keypress	4	792878	n/a	n/a	n/a	n/a	n/a	n/a
794.412	0.0	nontarget	5	794412	r	0	33.0	n/a	n/a	4
796.962	0.0	target	6	796962	y	1	50.0	1	0.4251869	4
797.245	0.5	BAD keypress	2	797245	n/a	n/a	n/a	n/a	n/a	n/a
797.495	0.0	keypress	4	797495	n/a	n/a	n/a	n/a	n/a	n/a
798.595	19.048999999999975	BAD_break	3	798595	n/a	n/a	n/a	n/a	n/a	n/a
818.144	0.0	nontarget	5	818144	o	0	27.0	n/a	n/a	5
820.61	0.0	nontarget	5	820610	g	0	45.0	n/a	n/a	5
822.794	0.0	nontarget	5	822794	m	0	28.0	n/a	n/a	5
825.194	0.0	nontarget	5	825194	s	0	41.0	n/a	n/a	5
