onset	duration	trial_type	value	sample	stimulus	target	blank_jitter_frames	accuracy	response_time	block
0.0	230.651	BAD_break	2	0	n/a	n/a	n/a	n/a	n/a	n/a
231.151	0.0	target	5	231151	y	1	25.0	1	0.4899666	1
231.567	0.5	BAD keypress	1	231567	n/a	n/a	n/a	n/a	n/a	n/a
231.817	0.0	keypress	3	231817	n/a	n/a	n/a	n/a	n/a	n/a
233.534	0.0	nontarget	4	233534	ö	0	43.0	n/a	n/a	1
235.517	0.0	nontarget	4	235517	o	0	16.0	n/a	n/a	1
238.05	0.0	nontarget	4	238050	t	0	49.0	n/a	n/a	1
240.1	0.0	nontarget	4	240100	c	0	20.0	n/a	n/a	1
242.267	0.0	target	5	242267	p	1	27.0	1	0.5089622	1
242.684	0.5	BAD keypress	1	242684	n/a	n/a	n/a	n/a	n/a	n/a
242.934	0.0	keypress	3	242934	n/a	n/a	n/a	n/a	n/a	n/a
244.533	0.0	nontarget	4	244533	ö	0	37.0	n/a	n/a	1
246.8	0.0	target	5	246800	u	1	33.0	1	0.4556018	1
247.2	0.5	BAD keypress	1	247200	n/a	n/a	n/a	n/a	n/a	n/a
247.45	0.0	keypress	3	247450	n/a	n/a	n/a	n/a	n/a	n/a
248.75	0.0	nontarget	4	248750	a	0	19.0	n/a	n/a	1
250.7	0.0	nontarget	4	250700	e	0	14.0	n/a	n/a	1
252.65	0.0	nontarget	4	252650	i	0	14.0	n/a	n/a	1
255.133	0.0	nontarget	4	255133	x	0	46.0	n/a	n/a	1
257.433	0.0	nontarget	4	257433	k	0	35.0	n/a	n/a	1
259.499	0.0	nontarget	4	259499	n	0	21.0	n/a	n/a	1
261.649	0.0	nontarget	4	261649	j	0	26.0	n/a	n/a	1
263.766	0.0	nontarget	4	263766	w	0	24.0	n/a	n/a	1
265.816	0.0	nontarget	4	265816	r	0	20.0	n/a	n/a	1
268.082	0.0	nontarget	4	268082	c	0	33.0	n/a	n/a	1
270.432	0.0	nontarget	4	270432	i	0	38.0	n/a	n/a	1
272.382	0.0	nontarget	4	272382	g	0	14.0	n/a	n/a	1
274.599	0.0	nontarget	4	274599	ö	0	30.0	n/a	n/a	1
276.615	0.0	nontarget	4	276615	c	0	18.0	n/a	n/a	1
278.565	0.0	target	5	278565	i	1	14.0	1	0.5442242	1
279.015	0.5	BAD keypress	1	279015	n/a	n/a	n/a	n/a	n/a	n/a
279.265	0.0	keypress	3	279265	n/a	n/a	n/a	n/a	n/a	n/a
280.715	0.0	nontarget	4	280715	e	0	28.0	n/a	n/a	1
283.165	0.0	nontarget	4	283165	y	0	44.0	n/a	n/a	1
285.182	0.0	target	5	285182	s	1	18.0	1	0.5033626	1
285.615	0.5	BAD keypress	1	285615	n/a	n/a	n/a	n/a	n/a	n/a
285.865	0.0	keypress	3	285865	n/a	n/a	n/a	n/a	n/a	n/a
287.232	0.0	nontarget	4	287232	ä	0	23.0	n/a	n/a	1
289.265	0.0	nontarget	4	289265	l	0	19.0	n/a	n/a	1
291.531	0.0	nontarget	4	291531	y	0	33.0	n/a	n/a	1
293.515	0.0	target	5	293515	b	1	16.0	1	0.4898139	1
293.948	0.5	BAD keypress	1	293948	n/a	n/a	n/a	n/a	n/a	n/a
294.198	0.0	keypress	3	294198	n/a	n/a	n/a	n/a	n/a	n/a
295.481	0.0	nontarget	4	295481	w	0	18.0	n/a	n/a	1
297.548	0.0	nontarget	4	297548	o	0	21.0	n/a	n/a	1
299.564	0.0	nontarget	4	299564	d	0	18.0	n/a	n/a	1
301.698	0.0	nontarget	4	301698	v	0	25.0	n/a	n/a	1
303.931	0.0	nontarget	4	303931	ß	0	31.0	n/a	n/a	1
306.364	0.0	nontarget	4	306364	b	0	43.0	n/a	n/a	1
308.897	0.0	nontarget	4	308897	o	0	49.0	n/a	n/a	1
311.214	0.0	nontarget	4	311214	g	0	36.0	n/a	n/a	1
313.247	0.0	nontarget	4	313247	ü	0	19.0	n/a	n/a	1
315.43	0.0	nontarget	4	315430	k	0	28.0	n/a	n/a	1
317.947	0.0	nontarget	4	317947	l	0	48.0	n/a	n/a	1
320.347	0.0	nontarget	4	320347	f	0	41.0	n/a	n/a	1
322.463	0.0	nontarget	4	322463	e	0	24.0	n/a	n/a	1
324.897	0.0	nontarget	4	324897	g	0	43.0	n/a	n/a	1
327.413	0.0	nontarget	4	327413	b	0	48.0	n/a	n/a	1
329.58	0.0	nontarget	4	329580	ü	0	27.0	n/a	n/a	1
332.13	0.0	target	5	332130	d	1	50.0	1	0.5124108	1
332.563	0.5	BAD keypress	1	332563	n/a	n/a	n/a	n/a	n/a	n/a
332.813	0.0	keypress	3	332813	n/a	n/a	n/a	n/a	n/a	n/a
334.396	0.0	target	5	334396	b	1	36.0	1	0.4856777	1
334.813	0.5	BAD keypress	1	334813	n/a	n/a	n/a	n/a	n/a	n/a
335.063	0.0	keypress	3	335063	n/a	n/a	n/a	n/a	n/a	n/a
336.363	0.0	nontarget	4	336363	z	0	18.0	n/a	n/a	1
338.663	0.0	nontarget	4	338663	j	0	35.0	n/a	n/a	1
340.962	0.0	target	5	340962	u	1	35.0	1	0.5108597	1
341.396	0.5	BAD keypress	1	341396	n/a	n/a	n/a	n/a	n/a	n/a
341.646	0.0	keypress	3	341646	n/a	n/a	n/a	n/a	n/a	n/a
342.946	0.0	nontarget	4	342946	v	0	19.0	n/a	n/a	1
345.329	0.0	nontarget	4	345329	l	0	40.0	n/a	n/a	1
347.496	0.0	nontarget	4	347496	f	0	27.0	n/a	n/a	1
349.962	0.0	target	5	349962	s	1	45.0	1	0.4385844	1
350.329	0.5	BAD keypress	1	350329	n/a	n/a	n/a	n/a	n/a	n/a
350.579	0.0	keypress	3	350579	n/a	n/a	n/a	n/a	n/a	n/a
352.245	0.0	nontarget	4	352245	u	0	41.0	n/a	n/a	1
354.362	0.0	nontarget	4	354362	b	0	24.0	n/a	n/a	1
356.595	0.0	nontarget	4	356595	i	0	31.0	n/a	n/a	1
358.878	0.0	target	5	358878	ä	1	34.0	1	0.46574	1
359.312	0.5	BAD keypress	1	359312	n/a	n/a	n/a	n/a	n/a	n/a
359.562	0.0	keypress	3	359562	n/a	n/a	n/a	n/a	n/a	n/a
361.195	0.0	nontarget	4	361195	x	0	39.0	n/a	n/a	1
363.461	0.0	nontarget	4	363461	n	0	33.0	n/a	n/a	1
365.995	0.0	nontarget	4	365995	f	0	49.0	n/a	n/a	1
368.445	0.0	nontarget	4	368445	m	0	44.0	n/a	n/a	1
370.744	0.0	target	5	370744	q	1	35.0	1	0.4068704	1
371.111	0.5	BAD keypress	1	371111	n/a	n/a	n/a	n/a	n/a	n/a
371.361	0.0	keypress	3	371361	n/a	n/a	n/a	n/a	n/a	n/a
372.811	0.0	target	5	372811	x	1	28.0	1	0.5161094	1
373.244	0.5	BAD keypress	1	373244	n/a	n/a	n/a	n/a	n/a	n/a
373.494	0.0	keypress	3	373494	n/a	n/a	n/a	n/a	n/a	n/a
374.994	0.0	target	5	374994	j	1	31.0	1	0.4607724	1
375.411	0.5	BAD keypress	1	375411	n/a	n/a	n/a	n/a	n/a	n/a
375.661	0.0	keypress	3	375661	n/a	n/a	n/a	n/a	n/a	n/a
376.761	44.89799999999997	BAD_break	2	376761	n/a	n/a	n/a	n/a	n/a	n/a
422.159	0.0	nontarget	4	422159	a	0	14.0	n/a	n/a	2
424.342	0.0	nontarget	4	424342	h	0	28.0	n/a	n/a	2
426.409	0.0	nontarget	4	426409	e	0	21.0	n/a	n/a	2
428.559	0.0	nontarget	4	428559	v	0	26.0	n/a	n/a	2
430.625	0.0	nontarget	4	430625	l	0	21.0	n/a	n/a	2
432.592	0.0	nontarget	4	432592	f	0	15.0	n/a	n/a	2
434.642	0.0	nontarget	4	434642	k	0	20.0	n/a	n/a	2
436.675	0.0	nontarget	4	436675	v	0	19.0	n/a	n/a	2
438.791	0.0	target	5	438791	y	1	24.0	1	0.4512922	2
439.208	0.5	BAD keypress	1	439208	n/a	n/a	n/a	n/a	n/a	n/a
439.458	0.0	keypress	3	439458	n/a	n/a	n/a	n/a	n/a	n/a
441.258	0.0	nontarget	4	441258	m	0	48.0	n/a	n/a	2
443.275	0.0	nontarget	4	443275	ä	0	18.0	n/a	n/a	2
445.308	0.0	nontarget	4	445308	r	0	19.0	n/a	n/a	2
447.358	0.0	target	5	447358	q	1	20.0	1	0.4603802	2
447.774	0.5	BAD keypress	1	447774	n/a	n/a	n/a	n/a	n/a	n/a
448.024	0.0	keypress	3	448024	n/a	n/a	n/a	n/a	n/a	n/a
449.474	0.0	target	5	449474	o	1	27.0	1	0.5677218	2
449.958	0.5	BAD keypress	1	449958	n/a	n/a	n/a	n/a	n/a	n/a
450.208	0.0	keypress	3	450208	n/a	n/a	n/a	n/a	n/a	n/a
451.508	0.0	nontarget	4	451508	g	0	19.0	n/a	n/a	2
453.791	0.0	nontarget	4	453791	m	0	34.0	n/a	n/a	2
456.324	0.0	nontarget	4	456324	ä	0	49.0	n/a	n/a	2
458.491	0.0	nontarget	4	458491	u	0	27.0	n/a	n/a	2
460.64	0.0	nontarget	4	460640	q	0	26.0	n/a	n/a	2
463.09	0.0	target	5	463090	e	1	44.0	1	0.4387583	2
463.49	0.5	BAD keypress	1	463490	n/a	n/a	n/a	n/a	n/a	n/a
463.74	0.0	keypress	3	463740	n/a	n/a	n/a	n/a	n/a	n/a
465.107	0.0	nontarget	4	465107	j	0	23.0	n/a	n/a	2
467.174	0.0	nontarget	4	467174	k	0	21.0	n/a	n/a	2
469.557	0.0	nontarget	4	469557	h	0	37.0	n/a	n/a	2
471.673	0.0	target	5	471673	p	1	24.0	1	0.4632408	2
472.073	0.5	BAD keypress	1	472073	n/a	n/a	n/a	n/a	n/a	n/a
472.323	0.0	keypress	3	472323	n/a	n/a	n/a	n/a	n/a	n/a
473.84	0.0	nontarget	4	473840	e	0	32.0	n/a	n/a	2
476.39	0.0	nontarget	4	476390	w	0	50.0	n/a	n/a	2
478.89	0.0	nontarget	4	478890	ü	0	47.0	n/a	n/a	2
480.873	0.0	nontarget	4	480873	r	0	16.0	n/a	n/a	2
483.256	0.0	nontarget	4	483256	ä	0	40.0	n/a	n/a	2
485.223	0.0	nontarget	4	485223	t	0	15.0	n/a	n/a	2
487.406	0.0	nontarget	4	487406	f	0	28.0	n/a	n/a	2
489.739	0.0	nontarget	4	489739	o	0	37.0	n/a	n/a	2
491.806	0.0	target	5	491806	v	1	21.0	1	0.4894246	2
492.239	0.5	BAD keypress	1	492239	n/a	n/a	n/a	n/a	n/a	n/a
492.489	0.0	keypress	3	492489	n/a	n/a	n/a	n/a	n/a	n/a
