onset	duration	trial_type	value	sample	stimulus	target	blank_jitter_frames	accuracy	response_time	block
192.743	0.0	target	5	192743	ü	1	45.0	1	0.5426403	1
193.16	0.5	BAD keypress	1	193160	n/a	n/a	n/a	n/a	n/a	n/a
193.41	0.0	keypress	3	193410	n/a	n/a	n/a	n/a	n/a	n/a
194.643	0.0	nontarget	4	194643	u	0	15.0	n/a	n/a	1
197.043	0.0	nontarget	4	197043	i	0	41.0	n/a	n/a	1
199.193	0.0	nontarget	4	199193	h	0	26.0	n/a	n/a	1
201.159	0.0	nontarget	4	201159	m	0	15.0	n/a	n/a	1
203.276	0.0	nontarget	4	203276	u	0	24.0	n/a	n/a	1
205.559	0.0	target	5	205559	y	1	34.0	1	0.4456713	1
205.842	0.5	BAD keypress	1	205842	n/a	n/a	n/a	n/a	n/a	n/a
206.092	0.0	keypress	3	206092	n/a	n/a	n/a	n/a	n/a	n/a
207.459	0.0	nontarget	4	207459	r	0	23.0	n/a	n/a	1
209.592	0.0	nontarget	4	209592	y	0	25.0	n/a	n/a	1
211.942	0.0	nontarget	4	211942	v	0	38.0	n/a	n/a	1
214.409	0.0	nontarget	4	214409	q	0	45.0	n/a	n/a	1
216.442	0.0	target	5	216442	p	1	19.0	1	0.5700897	1
216.842	0.5	BAD keypress	1	216842	n/a	n/a	n/a	n/a	n/a	n/a
217.092	0.0	keypress	3	217092	n/a	n/a	n/a	n/a	n/a	n/a
218.592	0.0	nontarget	4	218592	r	0	31.0	n/a	n/a	1
221.108	0.0	nontarget	4	221108	s	0	48.0	n/a	n/a	1
223.458	0.0	nontarget	4	223458	f	0	38.0	n/a	n/a	1
225.475	0.0	nontarget	4	225475	e	0	18.0	n/a	n/a	1
227.891	0.0	nontarget	4	227891	j	0	42.0	n/a	n/a	1
230.441	0.0	nontarget	4	230441	v	0	50.0	n/a	n/a	1
232.824	0.0	nontarget	4	232824	s	0	40.0	n/a	n/a	1
235.191	0.0	nontarget	4	235191	ä	0	39.0	n/a	n/a	1
237.691	0.0	target	5	237691	j	1	47.0	1	0.4875544	1
238.091	0.5	BAD keypress	1	238091	n/a	n/a	n/a	n/a	n/a	n/a
238.341	0.0	keypress	3	238341	n/a	n/a	n/a	n/a	n/a	n/a
240.124	0.0	nontarget	4	240124	d	0	48.0	n/a	n/a	1
242.607	0.0	nontarget	4	242607	x	0	46.0	n/a	n/a	1
245.141	0.0	nontarget	4	245141	o	0	49.0	n/a	n/a	1
247.391	0.0	nontarget	4	247391	q	0	32.0	n/a	n/a	1
249.391	0.0	target	5	249391	k	1	17.0	1	0.5472672	1
249.791	0.5	BAD keypress	1	249791	n/a	n/a	n/a	n/a	n/a	n/a
250.041	0.0	keypress	3	250041	n/a	n/a	n/a	n/a	n/a	n/a
251.674	0.0	nontarget	4	251674	ü	0	39.0	n/a	n/a	1
253.724	0.0	nontarget	4	253724	g	0	20.0	n/a	n/a	1
256.223	0.0	nontarget	4	256223	r	0	47.0	n/a	n/a	1
258.44	0.0	nontarget	4	258440	ä	0	30.0	n/a	n/a	1
260.673	0.0	nontarget	4	260673	n	0	31.0	n/a	n/a	1
262.857	0.0	nontarget	4	262857	x	0	28.0	n/a	n/a	1
265.306	0.0	nontarget	4	265306	u	0	44.0	n/a	n/a	1
267.44	0.0	nontarget	4	267440	c	0	25.0	n/a	n/a	1
269.573	0.0	nontarget	4	269573	l	0	25.0	n/a	n/a	1
272.039	0.0	nontarget	4	272039	ö	0	45.0	n/a	n/a	1
274.223	0.0	nontarget	4	274223	s	0	28.0	n/a	n/a	1
276.273	0.0	nontarget	4	276273	x	0	20.0	n/a	n/a	1
278.356	0.0	nontarget	4	278356	v	0	22.0	n/a	n/a	1
280.772	0.0	nontarget	4	280772	i	0	42.0	n/a	n/a	1
283.072	0.0	nontarget	4	283072	a	0	35.0	n/a	n/a	1
285.606	0.0	target	5	285606	l	1	49.0	1	0.4737623	1
285.972	0.5	BAD keypress	1	285972	n/a	n/a	n/a	n/a	n/a	n/a
286.222	0.0	keypress	3	286222	n/a	n/a	n/a	n/a	n/a	n/a
287.689	0.0	nontarget	4	287689	g	0	29.0	n/a	n/a	1
289.822	0.0	nontarget	4	289822	i	0	25.0	n/a	n/a	1
290.922	8.515999999999963	BAD_break	2	290922	n/a	n/a	n/a	n/a	n/a	n/a
299.938	0.0	nontarget	4	299938	ß	0	38.0	n/a	n/a	2
302.355	0.0	target	5	302355	u	1	42.0	1	0.4912779	2
302.722	0.5	BAD keypress	1	302722	n/a	n/a	n/a	n/a	n/a	n/a
302.972	0.0	keypress	3	302972	n/a	n/a	n/a	n/a	n/a	n/a
304.305	0.0	nontarget	4	304305	z	0	21.0	n/a	n/a	2
306.605	0.0	target	5	306605	r	1	35.0	1	0.4812542	2
306.971	0.5	BAD keypress	1	306971	n/a	n/a	n/a	n/a	n/a	n/a
307.221	0.0	keypress	3	307221	n/a	n/a	n/a	n/a	n/a	n/a
308.905	0.0	nontarget	4	308905	m	0	42.0	n/a	n/a	2
311.171	0.0	nontarget	4	311171	k	0	33.0	n/a	n/a	2
313.404	0.0	nontarget	4	313404	z	0	31.0	n/a	n/a	2
315.804	0.0	nontarget	4	315804	ä	0	41.0	n/a	n/a	2
318.137	0.0	nontarget	4	318137	ß	0	37.0	n/a	n/a	2
320.504	0.0	nontarget	4	320504	e	0	39.0	n/a	n/a	2
322.671	0.0	target	5	322671	r	1	27.0	1	0.4302231	2
322.971	0.5	BAD keypress	1	322971	n/a	n/a	n/a	n/a	n/a	n/a
323.221	0.0	keypress	3	323221	n/a	n/a	n/a	n/a	n/a	n/a
324.687	0.0	nontarget	4	324687	s	0	29.0	n/a	n/a	2
326.987	0.0	nontarget	4	326987	q	0	35.0	n/a	n/a	2
329.104	0.0	nontarget	4	329104	u	0	24.0	n/a	n/a	2
331.32	0.0	nontarget	4	331320	r	0	30.0	n/a	n/a	2
333.72	0.0	nontarget	4	333720	ß	0	41.0	n/a	n/a	2
336.07	0.0	nontarget	4	336070	j	0	38.0	n/a	n/a	2
338.587	0.0	target	5	338587	d	1	48.0	1	0.4651097	2
338.953	0.5	BAD keypress	1	338953	n/a	n/a	n/a	n/a	n/a	n/a
339.203	0.0	keypress	3	339203	n/a	n/a	n/a	n/a	n/a	n/a
340.936	0.0	target	5	340936	u	1	45.0	1	0.4990598	2
341.287	0.5	BAD keypress	1	341287	n/a	n/a	n/a	n/a	n/a	n/a
341.537	0.0	keypress	3	341537	n/a	n/a	n/a	n/a	n/a	n/a
343.32	0.0	nontarget	4	343320	e	0	48.0	n/a	n/a	2
345.47	0.0	nontarget	4	345470	h	0	26.0	n/a	n/a	2
347.819	0.0	nontarget	4	347819	c	0	38.0	n/a	n/a	2
350.019	0.0	nontarget	4	350019	m	0	26.0	n/a	n/a	2
352.536	0.0	nontarget	4	352536	o	0	48.0	n/a	n/a	2
354.903	0.0	nontarget	4	354903	t	0	39.0	n/a	n/a	2
357.219	0.0	nontarget	4	357219	g	0	36.0	n/a	n/a	2
359.719	0.0	nontarget	4	359719	a	0	47.0	n/a	n/a	2
361.786	0.0	nontarget	4	361786	ä	0	21.0	n/a	n/a	2
364.269	0.0	nontarget	4	364269	x	0	46.0	n/a	n/a	2
366.535	0.0	nontarget	4	366535	m	0	33.0	n/a	n/a	2
368.585	0.0	nontarget	4	368585	e	0	20.0	n/a	n/a	2
371.102	0.0	nontarget	4	371102	h	0	48.0	n/a	n/a	2
373.435	0.0	target	5	373435	ä	1	37.0	0	n/a	2
376.185	0.0	nontarget	4	376185	ü	0	31.0	n/a	n/a	2
378.151	0.0	nontarget	4	378151	o	0	15.0	n/a	n/a	2
380.185	0.0	nontarget	4	380185	ö	0	19.0	n/a	n/a	2
382.351	0.0	nontarget	4	382351	y	0	27.0	n/a	n/a	2
384.435	0.0	nontarget	4	384435	k	0	22.0	n/a	n/a	2
386.784	0.0	nontarget	4	386784	x	0	38.0	n/a	n/a	2
388.768	0.0	nontarget	4	388768	z	0	16.0	n/a	n/a	2
390.734	0.0	nontarget	4	390734	v	0	15.0	n/a	n/a	2
393.201	0.0	target	5	393201	h	1	45.0	1	0.4550424	2
393.501	0.5	BAD keypress	1	393501	n/a	n/a	n/a	n/a	n/a	n/a
393.751	0.0	keypress	3	393751	n/a	n/a	n/a	n/a	n/a	n/a
395.117	0.0	target	5	395117	g	1	23.0	0	n/a	2
397.617	0.0	nontarget	4	397617	d	0	16.0	n/a	n/a	2
400.034	0.0	target	5	400034	ü	1	42.0	1	0.389594	2
400.267	0.5	BAD keypress	1	400267	n/a	n/a	n/a	n/a	n/a	n/a
400.517	0.0	keypress	3	400517	n/a	n/a	n/a	n/a	n/a	n/a
401.75	0.0	nontarget	4	401750	t	0	15.0	n/a	n/a	2
403.984	0.0	target	5	403984	z	1	31.0	1	0.4395169	2
404.267	0.5	BAD keypress	1	404267	n/a	n/a	n/a	n/a	n/a	n/a
404.517	0.0	keypress	3	404517	n/a	n/a	n/a	n/a	n/a	n/a
405.817	0.0	nontarget	4	405817	ß	0	19.0	n/a	n/a	2
408.1	0.0	nontarget	4	408100	n	0	34.0	n/a	n/a	2
410.517	0.0	nontarget	4	410517	a	0	42.0	n/a	n/a	2
412.633	0.0	nontarget	4	412633	q	0	24.0	n/a	n/a	2
414.917	0.0	nontarget	4	414917	p	0	34.0	n/a	n/a	2
416.9	0.0	nontarget	4	416900	w	0	16.0	n/a	n/a	2
418.9	0.0	nontarget	4	418900	n	0	17.0	n/a	n/a	2
421.2	0.0	target	5	421200	q	1	35.0	1	0.4384766	2
421.483	0.5	BAD keypress	1	421483	n/a	n/a	n/a	n/a	n/a	n/a
421.733	0.0	keypress	3	421733	n/a	n/a	n/a	n/a	n/a	n/a
423.033	0.0	nontarget	4	423033	b	0	19.0	n/a	n/a	2
425.216	0.0	nontarget	4	425216	v	0	28.0	n/a	n/a	2
427.666	0.0	nontarget	4	427666	ß	0	44.0	n/a	n/a	2
429.766	0.0	nontarget	4	429766	g	0	23.0	n/a	n/a	2
431.832	0.0	target	5	431832	w	1	21.0	1	0.4608643	2
432.149	0.5	BAD keypress	1	432149	n/a	n/a	n/a	n/a	n/a	n/a
432.399	0.0	keypress	3	432399	n/a	n/a	n/a	n/a	n/a	n/a
434.116	0.0	nontarget	4	434116	c	0	44.0	n/a	n/a	2
436.099	0.0	target	5	436099	d	1	16.0	1	0.418092	2
436.416	0.5	BAD keypress	1	436416	n/a	n/a	n/a	n/a	n/a	n/a
436.666	0.0	keypress	3	436666	n/a	n/a	n/a	n/a	n/a	n/a
438.166	0.0	target	5	438166	ä	1	31.0	1	0.399381	2
438.449	0.5	BAD keypress	1	438449	n/a	n/a	n/a	n/a	n/a	n/a
438.699	0.0	keypress	3	438699	n/a	n/a	n/a	n/a	n/a	n/a
440.432	0.0	nontarget	4	440432	h	0	45.0	n/a	n/a	2
442.582	0.0	nontarget	4	442582	r	0	26.0	n/a	n/a	2
444.665	0.0	nontarget	4	444665	j	0	22.0	n/a	n/a	2
445.765	8.282999999999959	BAD_break	2	445765	n/a	n/a	n/a	n/a	n/a	n/a
454.548	0.0	nontarget	4	454548	s	0	43.0	n/a	n/a	3
456.681	0.0	nontarget	4	456681	k	0	25.0	n/a	n/a	3
458.715	0.0	nontarget	4	458715	c	0	19.0	n/a	n/a	3
461.248	0.0	target	5	461248	d	1	49.0	1	0.4675137	3
461.598	0.5	BAD keypress	1	461598	n/a	n/a	n/a	n/a	n/a	n/a
461.848	0.0	keypress	3	461848	n/a	n/a	n/a	n/a	n/a	n/a
463.081	0.0	nontarget	4	463081	n	0	15.0	n/a	n/a	3
465.364	0.0	nontarget	4	465364	z	0	34.0	n/a	n/a	3
467.398	0.0	target	5	467398	r	1	19.0	1	0.5412991	3
467.781	0.5	BAD keypress	1	467781	n/a	n/a	n/a	n/a	n/a	n/a
468.031	0.0	keypress	3	468031	n/a	n/a	n/a	n/a	n/a	n/a
469.448	0.0	nontarget	4	469448	ü	0	26.0	n/a	n/a	3
471.481	0.0	nontarget	4	471481	v	0	19.0	n/a	n/a	3
473.431	0.0	nontarget	4	473431	n	0	14.0	n/a	n/a	3
475.914	0.0	nontarget	4	475914	a	0	46.0	n/a	n/a	3
478.014	0.0	target	5	478014	m	1	23.0	1	0.4363522	3
478.314	0.5	BAD keypress	1	478314	n/a	n/a	n/a	n/a	n/a	n/a
478.564	0.0	keypress	3	478564	n/a	n/a	n/a	n/a	n/a	n/a
479.88	0.0	target	5	479880	t	1	20.0	1	0.4577104	3
480.247	0.5	BAD keypress	1	480247	n/a	n/a	n/a	n/a	n/a	n/a
480.497	0.0	keypress	3	480497	n/a	n/a	n/a	n/a	n/a	n/a
481.947	0.0	nontarget	4	481947	o	0	28.0	n/a	n/a	3
484.48	0.0	nontarget	4	484480	ß	0	49.0	n/a	n/a	3
486.863	0.0	nontarget	4	486863	p	0	40.0	n/a	n/a	3
489.33	0.0	nontarget	4	489330	w	0	45.0	n/a	n/a	3
491.53	0.0	nontarget	4	491530	k	0	29.0	n/a	n/a	3
493.78	0.0	target	5	493780	c	1	32.0	1	0.4613995	3
494.113	0.5	BAD keypress	1	494113	n/a	n/a	n/a	n/a	n/a	n/a
494.363	0.0	keypress	3	494363	n/a	n/a	n/a	n/a	n/a	n/a
495.896	0.0	target	5	495896	f	1	33.0	1	0.4086236	3
496.23	0.5	BAD keypress	1	496230	n/a	n/a	n/a	n/a	n/a	n/a
496.48	0.0	keypress	3	496480	n/a	n/a	n/a	n/a	n/a	n/a
498.23	0.0	target	5	498230	v	1	46.0	1	0.3952537	3
498.53	0.5	BAD keypress	1	498530	n/a	n/a	n/a	n/a	n/a	n/a
498.78	0.0	keypress	3	498780	n/a	n/a	n/a	n/a	n/a	n/a
500.28	0.0	nontarget	4	500280	w	0	31.0	n/a	n/a	3
502.596	0.0	nontarget	4	502596	m	0	36.0	n/a	n/a	3
504.796	0.0	nontarget	4	504796	j	0	29.0	n/a	n/a	3
507.079	0.0	nontarget	4	507079	s	0	34.0	n/a	n/a	3
509.446	0.0	nontarget	4	509446	f	0	39.0	n/a	n/a	3
511.446	0.0	nontarget	4	511446	k	0	17.0	n/a	n/a	3
513.679	0.0	nontarget	4	513679	r	0	31.0	n/a	n/a	3
515.879	0.0	nontarget	4	515879	e	0	29.0	n/a	n/a	3
517.862	0.0	nontarget	4	517862	o	0	16.0	n/a	n/a	3
520.112	0.0	nontarget	4	520112	a	0	32.0	n/a	n/a	3
522.145	0.0	target	5	522145	i	1	19.0	1	0.5260479	3
522.529	0.5	BAD keypress	1	522529	n/a	n/a	n/a	n/a	n/a	n/a
522.779	0.0	keypress	3	522779	n/a	n/a	n/a	n/a	n/a	n/a
524.545	0.0	nontarget	4	524545	p	0	47.0	n/a	n/a	3
526.745	0.0	nontarget	4	526745	j	0	29.0	n/a	n/a	3
529.162	0.0	target	5	529162	y	1	42.0	1	0.4691769	3
529.528	0.5	BAD keypress	1	529528	n/a	n/a	n/a	n/a	n/a	n/a
529.778	0.0	keypress	3	529778	n/a	n/a	n/a	n/a	n/a	n/a
531.111	0.0	nontarget	4	531111	u	0	21.0	n/a	n/a	3
533.128	0.0	nontarget	4	533128	z	0	18.0	n/a	n/a	3
535.578	0.0	nontarget	4	535578	ä	0	44.0	n/a	n/a	3
537.795	0.0	target	5	537795	p	1	30.0	1	0.4116384	3
538.078	0.5	BAD keypress	1	538078	n/a	n/a	n/a	n/a	n/a	n/a
538.328	0.0	keypress	3	538328	n/a	n/a	n/a	n/a	n/a	n/a
539.678	0.0	nontarget	4	539678	k	0	22.0	n/a	n/a	3
541.944	0.0	nontarget	4	541944	j	0	33.0	n/a	n/a	3
544.194	0.0	nontarget	4	544194	p	0	32.0	n/a	n/a	3
546.677	0.0	target	5	546677	o	1	46.0	1	0.4240829	3
546.978	0.5	BAD keypress	1	546978	n/a	n/a	n/a	n/a	n/a	n/a
547.228	0.0	keypress	3	547228	n/a	n/a	n/a	n/a	n/a	n/a
549.011	0.0	nontarget	4	549011	z	0	48.0	n/a	n/a	3
551.277	0.0	target	5	551277	e	1	33.0	1	0.4639838	3
551.611	0.5	BAD keypress	1	551611	n/a	n/a	n/a	n/a	n/a	n/a
551.861	0.0	keypress	3	551861	n/a	n/a	n/a	n/a	n/a	n/a
553.477	0.0	nontarget	4	553477	ß	0	38.0	n/a	n/a	3
555.794	0.0	nontarget	4	555794	b	0	36.0	n/a	n/a	3
558.094	0.0	nontarget	4	558094	p	0	35.0	n/a	n/a	3
560.627	0.0	nontarget	4	560627	f	0	49.0	n/a	n/a	3
562.777	0.0	nontarget	4	562777	ß	0	26.0	n/a	n/a	3
565.16	0.0	target	5	565160	n	1	40.0	1	0.4363161	3
565.46	0.5	BAD keypress	1	565460	n/a	n/a	n/a	n/a	n/a	n/a
565.71	0.0	keypress	3	565710	n/a	n/a	n/a	n/a	n/a	n/a
567.127	0.0	nontarget	4	567127	d	0	26.0	n/a	n/a	3
569.277	0.0	nontarget	4	569277	ö	0	26.0	n/a	n/a	3
571.643	0.0	nontarget	4	571643	l	0	39.0	n/a	n/a	3
574.06	0.0	nontarget	4	574060	z	0	42.0	n/a	n/a	3
576.026	0.0	nontarget	4	576026	b	0	15.0	n/a	n/a	3
578.543	0.0	nontarget	4	578543	h	0	48.0	n/a	n/a	3
580.993	0.0	nontarget	4	580993	c	0	44.0	n/a	n/a	3
583.093	0.0	target	5	583093	g	1	23.0	1	0.5345161	3
583.526	0.5	BAD keypress	1	583526	n/a	n/a	n/a	n/a	n/a	n/a
583.776	0.0	keypress	3	583776	n/a	n/a	n/a	n/a	n/a	n/a
585.392	0.0	nontarget	4	585392	e	0	38.0	n/a	n/a	3
587.342	0.0	nontarget	4	587342	f	0	14.0	n/a	n/a	3
589.742	0.0	nontarget	4	589742	l	0	41.0	n/a	n/a	3
592.259	0.0	nontarget	4	592259	z	0	48.0	n/a	n/a	3
594.675	0.0	nontarget	4	594675	w	0	42.0	n/a	n/a	3
597.159	0.0	nontarget	4	597159	h	0	46.0	n/a	n/a	3
599.559	0.0	nontarget	4	599559	g	0	41.0	n/a	n/a	3
600.659	13.548999999999978	BAD_break	2	600659	n/a	n/a	n/a	n/a	n/a	n/a
614.708	0.0	target	5	614708	h	1	25.0	1	0.484975	4
615.075	0.5	BAD keypress	1	615075	n/a	n/a	n/a	n/a	n/a	n/a
615.325	0.0	keypress	3	615325	n/a	n/a	n/a	n/a	n/a	n/a
616.674	0.0	nontarget	4	616674	f	0	21.0	n/a	n/a	4
618.674	0.0	target	5	618674	i	1	17.0	1	0.5023508	4
619.058	0.5	BAD keypress	1	619058	n/a	n/a	n/a	n/a	n/a	n/a
619.308	0.0	keypress	3	619308	n/a	n/a	n/a	n/a	n/a	n/a
620.524	0.0	nontarget	4	620524	c	0	14.0	n/a	n/a	4
622.691	0.0	nontarget	4	622691	g	0	27.0	n/a	n/a	4
625.157	0.0	nontarget	4	625157	v	0	45.0	n/a	n/a	4
627.291	0.0	nontarget	4	627291	n	0	25.0	n/a	n/a	4
629.774	0.0	nontarget	4	629774	o	0	46.0	n/a	n/a	4
632.224	0.0	nontarget	4	632224	t	0	44.0	n/a	n/a	4
634.524	0.0	nontarget	4	634524	d	0	35.0	n/a	n/a	4
636.607	0.0	target	5	636607	i	1	22.0	1	0.4405236	4
636.94	0.5	BAD keypress	1	636940	n/a	n/a	n/a	n/a	n/a	n/a
637.19	0.0	keypress	3	637190	n/a	n/a	n/a	n/a	n/a	n/a
638.957	0.0	target	5	638957	n	1	47.0	1	0.5064362	4
639.34	0.5	BAD keypress	1	639340	n/a	n/a	n/a	n/a	n/a	n/a
639.59	0.0	keypress	3	639590	n/a	n/a	n/a	n/a	n/a	n/a
640.807	0.0	nontarget	4	640807	g	0	14.0	n/a	n/a	4
643.14	0.0	nontarget	4	643140	b	0	37.0	n/a	n/a	4
645.623	0.0	nontarget	4	645623	p	0	46.0	n/a	n/a	4
647.99	0.0	nontarget	4	647990	c	0	39.0	n/a	n/a	4
650.056	0.0	nontarget	4	650056	r	0	21.0	n/a	n/a	4
652.14	0.0	nontarget	4	652140	ü	0	22.0	n/a	n/a	4
654.623	0.0	nontarget	4	654623	ä	0	46.0	n/a	n/a	4
657.123	0.0	nontarget	4	657123	f	0	47.0	n/a	n/a	4
659.073	0.0	nontarget	4	659073	n	0	14.0	n/a	n/a	4
661.573	0.0	nontarget	4	661573	b	0	47.0	n/a	n/a	4
663.689	0.0	nontarget	4	663689	c	0	24.0	n/a	n/a	4
666.072	0.0	nontarget	4	666072	y	0	40.0	n/a	n/a	4
668.272	0.0	nontarget	4	668272	e	0	29.0	n/a	n/a	4
670.639	0.0	nontarget	4	670639	ü	0	39.0	n/a	n/a	4
672.705	0.0	nontarget	4	672705	g	0	21.0	n/a	n/a	4
674.722	0.0	nontarget	4	674722	o	0	18.0	n/a	n/a	4
676.839	0.0	nontarget	4	676839	l	0	24.0	n/a	n/a	4
679.272	0.0	target	5	679272	g	1	43.0	1	0.5087218	4
679.705	0.5	BAD keypress	1	679705	n/a	n/a	n/a	n/a	n/a	n/a
679.955	0.0	keypress	3	679955	n/a	n/a	n/a	n/a	n/a	n/a
681.338	0.0	nontarget	4	681338	i	0	24.0	n/a	n/a	4
683.572	0.0	target	5	683572	h	1	31.0	1	0.5126871	4
683.972	0.5	BAD keypress	1	683972	n/a	n/a	n/a	n/a	n/a	n/a
684.222	0.0	keypress	3	684222	n/a	n/a	n/a	n/a	n/a	n/a
686.005	0.0	nontarget	4	686005	r	0	48.0	n/a	n/a	4
688.455	0.0	nontarget	4	688455	ß	0	44.0	n/a	n/a	4
690.771	0.0	nontarget	4	690771	n	0	36.0	n/a	n/a	4
692.888	0.0	nontarget	4	692888	x	0	24.0	n/a	n/a	4
694.838	0.0	nontarget	4	694838	l	0	14.0	n/a	n/a	4
697.321	0.0	nontarget	4	697321	c	0	46.0	n/a	n/a	4
699.588	0.0	nontarget	4	699588	ö	0	33.0	n/a	n/a	4
701.754	0.0	nontarget	4	701754	h	0	27.0	n/a	n/a	4
704.087	0.0	nontarget	4	704087	w	0	37.0	n/a	n/a	4
706.337	0.0	nontarget	4	706337	m	0	32.0	n/a	n/a	4
708.787	0.0	nontarget	4	708787	ü	0	44.0	n/a	n/a	4
711.004	0.0	target	5	711004	b	1	30.0	1	0.4547558	4
711.354	0.5	BAD keypress	1	711354	n/a	n/a	n/a	n/a	n/a	n/a
711.604	0.0	keypress	3	711604	n/a	n/a	n/a	n/a	n/a	n/a
713.204	0.0	nontarget	4	713204	b	0	37.0	n/a	n/a	4
715.387	0.0	target	5	715387	a	1	28.0	1	0.5032889	4
715.787	0.5	BAD keypress	1	715787	n/a	n/a	n/a	n/a	n/a	n/a
716.037	0.0	keypress	3	716037	n/a	n/a	n/a	n/a	n/a	n/a
717.82	0.0	target	5	717820	ä	1	48.0	1	0.4539172	4
718.17	0.5	BAD keypress	1	718170	n/a	n/a	n/a	n/a	n/a	n/a
718.42	0.0	keypress	3	718420	n/a	n/a	n/a	n/a	n/a	n/a
719.687	0.0	nontarget	4	719687	i	0	17.0	n/a	n/a	4
721.903	0.0	nontarget	4	721903	n	0	30.0	n/a	n/a	4
723.92	0.0	target	5	723920	q	1	18.0	1	0.4658025	4
724.253	0.5	BAD keypress	1	724253	n/a	n/a	n/a	n/a	n/a	n/a
724.503	0.0	keypress	3	724503	n/a	n/a	n/a	n/a	n/a	n/a
726.136	0.0	nontarget	4	726136	o	0	39.0	n/a	n/a	4
728.536	0.0	nontarget	4	728536	b	0	41.0	n/a	n/a	4
730.836	0.0	target	5	730836	d	1	35.0	1	0.4928491	4
731.153	0.5	BAD keypress	1	731153	n/a	n/a	n/a	n/a	n/a	n/a
731.403	0.0	keypress	3	731403	n/a	n/a	n/a	n/a	n/a	n/a
732.986	0.0	nontarget	4	732986	v	0	36.0	n/a	n/a	4
735.436	0.0	nontarget	4	735436	ä	0	44.0	n/a	n/a	4
737.553	0.0	nontarget	4	737553	t	0	24.0	n/a	n/a	4
739.536	0.0	nontarget	4	739536	i	0	16.0	n/a	n/a	4
741.519	0.0	nontarget	4	741519	o	0	16.0	n/a	n/a	4
743.719	0.0	nontarget	4	743719	j	0	29.0	n/a	n/a	4
746.052	0.0	nontarget	4	746052	f	0	37.0	n/a	n/a	4
748.285	0.0	target	5	748285	e	1	31.0	1	0.5785132	4
748.735	0.5	BAD keypress	1	748735	n/a	n/a	n/a	n/a	n/a	n/a
748.985	0.0	keypress	3	748985	n/a	n/a	n/a	n/a	n/a	n/a
750.219	0.0	target	5	750219	p	1	15.0	1	0.4370617	4
750.552	0.5	BAD keypress	1	750552	n/a	n/a	n/a	n/a	n/a	n/a
750.802	0.0	keypress	3	750802	n/a	n/a	n/a	n/a	n/a	n/a
752.502	0.0	nontarget	4	752502	i	0	43.0	n/a	n/a	4
754.635	0.0	target	5	754635	m	1	25.0	1	0.5483028	4
755.035	0.5	BAD keypress	1	755035	n/a	n/a	n/a	n/a	n/a	n/a
755.285	0.0	keypress	3	755285	n/a	n/a	n/a	n/a	n/a	n/a
757.085	0.0	nontarget	4	757085	f	0	49.0	n/a	n/a	4
759.085	0.0	nontarget	4	759085	k	0	17.0	n/a	n/a	4
760.185	76.38	BAD_break	2	760185	n/a	n/a	n/a	n/a	n/a	n/a
837.065	0.0	target	5	837065	a	1	17.0	0	n/a	5
839.865	0.0	nontarget	4	839865	t	0	34.0	n/a	n/a	5
842.198	0.0	nontarget	4	842198	j	0	37.0	n/a	n/a	5
844.481	0.0	nontarget	4	844481	o	0	34.0	n/a	n/a	5
